WastageID,BranchID,IngredientID,WastageDate,WastageQuantity,WastageReason,EstimatedWastageCost
9819,19,23,2024-09-02,26.89,Expired,2742.24
9820,19,15,2024-09-17,35.11,Spoilage,5865.13
9821,19,53,2024-10-05,7.14,Preparation Error,332.58
9822,19,8,2024-10-25,11.06,Expired,1576.71
9823,19,43,2024-10-13,2.53,Spoilage,857.32
9824,19,11,2024-10-12,30.03,Spoilage,9459.45
9825,19,64,2024-10-04,22.04,Expired,3487.61
9826,19,55,2024-10-01,24.49,Preparation Error,4796.61
9827,19,63,2024-10-02,5.25,Expired,948.78
9828,19,36,2024-10-03,13.59,Spoilage,1611.77
9829,19,39,2024-10-09,9.51,Spoilage,2665.08
9830,19,38,2024-10-02,13.52,Expired,4400.9
9831,19,1,2024-10-12,33.0,Spoilage,3824.37
9832,19,17,2024-10-07,36.62,Preparation Error,8967.51
9833,19,6,2024-10-15,26.73,Preparation Error,9303.38
9834,19,60,2024-10-08,36.5,Expired,11125.2
9835,19,22,2024-10-22,12.61,Storage Issue,2839.77
9836,19,52,2024-10-15,2.6,Spoilage,610.92
9837,19,10,2024-10-25,6.45,Expired,693.63
9838,19,42,2024-10-15,18.56,Spoilage,4590.63
9839,19,21,2024-10-20,34.49,Expired,3371.74
9840,19,46,2024-10-04,13.08,Expired,435.43
9841,19,19,2024-10-05,5.59,Overproduction,683.21
9842,19,4,2024-10-16,28.9,Expired,9606.65
9843,19,3,2024-10-03,8.33,Expired,1750.63
9844,19,15,2024-10-24,14.56,Preparation Error,4959.28
9845,19,7,2024-10-25,30.69,QUALITY ISSUE,7399.36
9846,19,56,2024-10-24,20.23,Quality Issue,1558.72
9847,19,27,2024-10-24,36.93,Expired,11755.19
9848,19,20,2024-10-28,20.3,Overproduction,4278.23
9849,19,48,2024-11-01,21.99,Expired,836.28
9850,19,15,2024-11-08,21.32,Preparation Error,7288.03
9851,19,7,2024-11-14,24.16,Preparation Error,7890.17
9852,19,57,2024-11-13,7.79,Quality Issue,1446.84
9853,19,60,2024-11-04,34.38,Storage Issue,9957.48
9854,19,18,2024-11-14,36.56,Preparation Error,10727.44
9855,19,65,2024-11-20,16.0,Storage Issue,1533.12
9856,19,46,2024-11-24,30.88,Expired,3854.44
9857,19,28,2024-11-08,31.09,Expired,886.69
9858,19,21,2024-11-23,35.11,Spoilage,2736.82
9859,19,24,2024-11-17,5.97,Spoilage,1362.95
9860,19,23,2024-11-21,14.33,Quality Issue,922.57
9861,19,44,2024-11-23,13.46,Spoilage,4157.12
9862,19,32,2024-11-08,14.6,Expired,4658.86
9863,19,39,2024-11-16,36.78,Spoilage,5353.7
9864,19,41,2024-11-18,4.88,Spoilage,357.95
9865,19,25,2024-11-27,34.17,Storage Issue,11261.75
9866,19,30,2024-11-21,13.96,Overproduction,2767.01
9867,19,53,2024-11-10,13.68,Overproduction,2599.2
9868,19,37,2024-11-26,31.82,Preparation Error,3005.4
9869,19,29,2024-11-01,30.49,Quality Issue,8051.8
9870,19,20,2024-11-16,11.29,Expired,1507.89
9871,19,1,2024-11-04,7.78,Preparation Error,762.21
9872,19,43,2024-11-10,32.7,Overproduction,1294.92
9873,19,55,2024-11-07,31.62,Spoilage,738.33
9874,19,40,2024-11-27,18.83,Storage Issue,3740.01
9875,19,10,2024-11-23,31.17,Expired,1909.16
9876,19,52,2024-11-12,5.87,Spoilage,456.63
9877,19,35,2024-12-01,6.17,Spoilage,1175.82
9878,19,40,2024-12-11,18.51,Storage Issue,2231.75
9879,19,32,2024-12-17,18.09,Expired,4543.48
9880,19,42,2024-12-06,33.1,Expired,9700.62
9881,19,13,2024-12-08,10.83,Expired,3047.89
9882,19,1,2024-12-27,23.59,Expired,3743.03
9883,19,8,2024-12-19,16.04,Expired,523.39
9884,19,16,2024-12-27,24.13,Preparation Error,2310.69
9885,19,41,2024-12-16,33.26,Storage Issue,7983.73
9886,19,29,2024-12-15,6.98,Overproduction,1401.24
9887,19,6,2024-12-14,11.86,expired,2968.2
9888,19,51,2024-12-23,33.72,Storage Issue,972.15
9889,19,49,2024-12-22,34.0,Expired,2829.48
9890,19,56,2024-12-16,19.79,Expired,2117.53
9891,19,27,2024-12-13,4.39,SPOILAGE,1192.89
9892,19,38,2024-12-23,27.74,Spoilage,8386.91
9893,19,34,2024-12-12,15.42,Preparation Error,3529.33
9894,19,33,2024-12-27,8.48,Storage Issue,896.17
9895,19,10,2024-12-17,14.59,Spoilage,4891.88
9896,19,24,2024-12-12,9.6,Storage Issue,2209.25
9897,19,26,2024-12-07,29.56,Expired,6624.4
9898,19,9,2024-12-19,27.63,Overproduction,9585.68
9899,19,30,2024-12-24,7.79,Expired,1596.33
9900,19,58,2024-12-19,31.73,Spoilage,1694.06
9901,19,52,2024-12-15,24.11,Expired,5352.66
9902,19,44,2024-12-09,4.03,Expired,623.68
9903,19,39,2024-12-20,4.39,Expired,744.76
9904,19,18,2024-12-14,32.62,Expired,7893.06
9905,19,41,2025-01-06,23.17,Expired,5437.3
9906,19,3,2025-01-10,27.41,Expired,2558.72
9907,19,44,2025-01-13,16.82,Preparation Error,4936.33
9908,19,61,2025-01-12,27.64,Preparation Error,3679.99
9909,19,7,2025-01-27,10.5,Expired,557.13
9910,19,65,2025-01-21,14.23,Spoilage,1779.75
9911,19,38,2025-01-18,3.38,Storage Issue,196.48
9912,19,35,2025-01-15,36.5,Overproduction,7437.97
9913,19,28,2025-01-18,25.03,Expired,1077.79
9914,19,23,2025-01-03,29.63,Expired,2417.81
9915,19,51,2025-01-12,13.51,Overproduction,721.03
9916,19,12,2025-01-01,17.35,Expired,1390.26
9917,19,64,2025-01-14,26.15,Overproduction,8900.41
9918,19,4,2025-01-27,26.25,Preparation Error,1288.88
9919,19,33,2025-01-11,18.78,Preparation Error,4373.49
9920,19,52,2025-01-07,5.79,Overproduction,1443.39
9921,19,27,2025-01-26,28.62,Expired,8287.21
9922,19,20,2025-01-22,4.67,Overproduction,1578.37
9923,19,39,2025-01-21,20.05,Storage Issue,1005.71
9924,19,11,2025-01-15,3.41,Preparation Error,205.69
9925,19,9,2025-01-16,35.38,Expired,5964.36
9926,19,22,2025-01-25,18.5,Preparation Error,2880.08
9927,19,16,2025-01-10,34.69,Spoilage,6780.51
9928,19,57,2025-01-05,36.11,Expired,8447.93
9929,19,56,2025-01-03,10.24,Preparation Error,948.94
9930,19,48,2025-01-22,6.09,Quality Issue,1608.31
9931,19,63,2025-01-21,32.04,Spoilage,8141.36
9932,19,49,2025-01-10,4.92,Quality Issue,1708.52
9933,19,48,2025-02-24,19.39,Expired,4394.74
9934,19,60,2025-02-11,21.67,Expired,833.86
9935,19,16,2025-02-12,24.66,Storage Issue,3882.47
9936,19,36,2025-02-02,20.64,Expired,4829.14
9937,19,34,2025-02-07,24.02,Preparation Error,3141.1
9938,19,20,2025-02-21,27.38,Storage Issue,1606.38
9939,19,37,2025-02-25,9.67,Overproduction,1962.91
9940,19,62,2025-02-18,18.41,Expired,4503.45
9941,19,39,2025-02-24,26.08,Preparation Error,870.55
9942,19,25,2025-02-16,12.39,Preparation Error,715.03
9943,19,12,2025-02-18,28.14,Quality Issue,3931.72
9944,19,10,2025-02-07,17.71,Preparation Error,1372.53
9945,19,55,2025-02-11,2.97,Expired,545.77
9946,19,44,2025-02-21,24.03,Expired,5507.2
9947,19,33,2025-02-04,3.15,Preparation Error,169.47
9948,19,17,2025-02-09,4.98,Overproduction,967.66
9949,19,31,2025-02-05,22.28,Preparation Error,7004.39
9950,19,19,2025-02-14,10.18,Preparation Error,543.61
9951,19,28,2025-02-03,6.96,Spoilage,2319.0
9952,19,8,2025-02-23,5.22,Expired,613.51
9953,19,35,2025-02-13,25.61,Storage Issue,2199.13
9954,19,9,2025-02-25,35.93,Spoilage,6479.98
9955,19,23,2025-02-03,5.32,Spoilage,1284.67
9956,19,52,2025-02-13,9.73,Expired,701.44
9957,19,51,2025-02-23,24.32,Overproduction,6194.79
9958,19,42,2025-02-04,11.06,Spoilage,1155.33
9959,19,26,2025-02-09,16.52,Spoilage,5442.68
9960,19,54,2025-02-23,35.7,Overproduction,4835.21
9961,19,31,2025-03-20,19.52,Overproduction,727.71
9962,19,58,2025-03-24,37.29,Expired,12501.85
9963,19,22,2025-03-05,26.17,Quality Issue,3632.4
9964,19,14,2025-03-01,10.36,Expired,3434.96
9965,19,1,2025-03-19,7.84,Spoilage,1206.73
9966,19,33,2025-03-26,28.36,Overproduction,6183.9
9967,19,5,2025-03-16,5.06,Overproduction,1553.42
9968,19,8,2025-03-13,28.21,Preparation Error,2991.39
9969,19,3,2025-03-09,12.96,Spoilage,4202.28
9970,19,27,2025-03-03,26.85,Preparation Error,7062.89
9971,19,59,2025-03-20,36.65,Overproduction,2435.03
9972,19,13,2025-03-08,19.01,Spoilage,5676.58
9973,19,15,2025-03-27,29.82,Preparation Error,8841.63
9974,19,42,2025-03-14,23.43,Quality Issue,1882.83
9975,19,35,2025-03-08,31.15,Storage Issue,3395.66
9976,19,2,2025-03-15,5.98,Preparation Error,1725.65
9977,19,55,2025-03-14,28.07,Quality Issue,7153.64
9978,19,62,2025-03-23,21.32,Quality Issue,4537.54
9979,19,38,2025-03-22,5.26,Spoilage,784.32
9980,19,34,2025-03-19,20.09,Expired,4158.43
9981,19,28,2025-03-08,9.44,Expired,724.71
9982,19,46,2025-03-24,242.34,Expired,3361.95
9983,19,10,2025-03-22,28.85,expired,7808.83
9984,19,63,2025-03-13,33.38,Expired,4266.63
9985,19,39,2025-03-20,21.61,Preparation Error,5256.85
9986,19,51,2025-03-08,31.83,Expired,8387.2
9987,19,60,2025-03-01,10.4,Storage Issue,2967.12
9988,19,17,2025-03-25,5.93,Storage Issue,228.84
9989,19,51,2025-04-27,11.75,Expired,337.34
9990,19,35,2025-04-10,35.96,Preparation Error,9177.71
9991,19,3,2025-04-26,8.2,Preparation Error,1624.91
9992,19,6,2025-04-02,28.13,Spoilage,6098.3
9993,19,8,2025-04-07,37.01,Expired,5373.85
9994,19,43,2025-04-02,8.04,Spoilage,1223.53
9995,19,9,2025-04-02,23.36,Expired,5313.47
9996,19,17,2025-04-18,15.26,Spoilage,4246.1
9997,19,34,2025-04-08,226.24,Preparation Error,10509.49
9998,19,47,2025-04-14,14.78,Overproduction,4398.97
9999,19,52,2025-04-04,37.36,Preparation Error,7899.4
10000,19,33,2025-04-09,28.14,Spoilage,6350.64
10001,19,49,2025-04-09,22.34,Preparation Error,2262.37
10002,19,32,2025-04-01,17.76,Preparation Error,582.88
10003,19,38,2025-04-07,4.77,Expired,304.66
10004,19,22,2025-04-24,4.96,Overproduction,580.87
10005,19,26,2025-04-28,28.64,Expired,5120.55
10006,19,14,2025-04-17,30.35,Preparation Error,8381.76
10007,19,2,2025-04-06,31.89,Overproduction,4783.18
10008,19,13,2025-04-06,14.89,Overproduction,4908.64
10009,19,64,2025-04-16,7.17,Preparation Error,1651.18
10010,19,15,2025-04-27,28.37,Preparation Error,1824.47
10011,19,59,2025-04-03,12.23,Preparation Error,3508.18
10012,19,24,2025-04-15,20.79,Expired,816.63
10013,19,1,2025-04-01,26.89,Overproduction,5058.55
10014,19,10,2025-04-27,4.34,Expired,1475.82
10015,19,11,2025-04-09,35.35,Spoilage,4572.88
10016,19,21,2025-04-03,21.62,Quality Issue,3209.49
10017,19,33,2025-05-04,6.78,Quality Issue,2178.48
10018,19,4,2025-05-09,14.86,Expired,4600.8
10019,19,35,2025-05-23,8.42,Spoilage,2343.37
10020,19,15,2025-05-21,37.19,Preparation Error,10459.32
10021,19,32,2025-05-16,20.28,Quality Issue,6688.75
10022,19,44,2025-05-09,6.16,Overproduction,987.51
10023,19,43,2025-05-17,31.68,Overproduction,4442.8
10024,19,61,2025-05-03,12.6,Spoilage,3813.77
10025,19,12,2025-05-14,18.05,Overproduction,2983.48
10026,19,50,2025-05-08,36.29,Spoilage,11137.76
10027,19,5,2025-05-08,37.36,Expired,5714.59
10028,19,24,2025-05-23,32.74,Quality Issue,9127.58
10029,19,55,2025-05-23,20.96,Overproduction,6165.8
10030,19,57,2025-05-10,32.27,Overproduction,8057.5
10031,19,59,2025-05-12,16.45,Quality Issue,853.43
10032,19,48,2025-05-15,7.18,Preparation Error,1908.01
10033,19,40,2025-05-19,200.48,Storage Issue,7673.8
10034,19,18,2025-05-28,14.54,Expired,2620.84
10035,19,64,2025-05-09,31.6,Preparation Error,9299.88
10036,19,14,2025-05-02,29.98,Overproduction,8870.18
10037,19,38,2025-05-27,23.3,Preparation Error,2302.27
10038,19,37,2025-05-04,20.41,Storage Issue,4311.82
10039,19,52,2025-05-11,27.31,Preparation Error,8230.14
10040,19,56,2025-05-24,31.86,Expired,9204.67
10041,19,27,2025-05-01,2.91,Preparation Error,90.91
10042,19,23,2025-05-23,33.75,Overproduction,7089.52
10043,19,3,2025-05-25,13.83,Spoilage,311.04
10044,19,7,2025-05-02,29.12,Preparation Error,480.44
10045,19,6,2025-06-02,4.62,Storage Issue,189.97
10046,19,26,2025-06-02,6.95,Preparation Error,1105.74
10047,19,4,2025-06-15,17.23,Overproduction,1298.97
10048,19,1,2025-06-10,20.7,Storage Issue,3311.38
10049,19,35,2025-06-20,3.69,Storage Issue,352.87
10050,19,49,2025-06-17,14.75,Preparation Error,4471.76
10051,19,57,2025-06-26,31.44,Expired,2452.01
10052,19,27,2025-06-09,4.0,Storage Issue,1013.44
10053,19,37,2025-06-26,86.03,Quality Issue,1579.63
10054,19,44,2025-06-04,24.73,Quality Issue,1262.22
10055,19,19,2025-06-19,9.23,Quality Issue,2257.66
10056,19,54,2025-06-18,21.28,Expired,5118.05
10057,19,29,2025-06-10,33.26,Spoilage,8206.9
10058,19,41,2025-06-16,12.78,Overproduction,4440.54
10059,19,52,2025-06-03,2.97,Preparation Error,684.88
10060,19,63,2025-06-09,16.83,Overproduction,2176.12
10061,19,42,2025-06-05,26.71,Spoilage,2708.13
10062,19,46,2025-06-11,30.68,Spoilage,7797.02
10063,19,32,2025-06-21,8.22,Storage Issue,2105.14
10064,19,62,2025-06-14,33.07,Expired,7223.48
10065,19,65,2025-06-26,20.51,Quality Issue,5227.59
10066,19,7,2025-06-11,17.62,Quality Issue,2166.2
10067,19,40,2025-06-11,23.25,Storage Issue,2700.49
10068,19,21,2025-06-19,24.39,Preparation Error,3280.21
10069,19,39,2025-06-28,13.7,Expired,526.63
10070,19,43,2025-06-16,4.91,Spoilage,688.33
10071,19,45,2025-06-07,33.78,Preparation Error,5258.53
10072,19,56,2025-06-17,133.07,Storage Issue,5982.45
10073,19,9,2025-07-15,23.73,Overproduction,7468.54
10074,19,62,2025-07-06,24.62,Spoilage,5338.85
10075,19,15,2025-07-19,17.53,Expired,3889.38
10076,19,19,2025-07-08,13.18,Spoilage,2910.01
10077,19,51,2025-07-19,7.89,Quality Issue,1961.61
10078,19,27,2025-07-25,17.71,Spoilage,3641.53
10079,19,58,2025-07-03,36.69,Overproduction,8551.34
10080,19,28,2025-07-02,10.57,Spoilage,1780.09
10081,19,24,2025-07-22,26.65,Preparation Error,8482.69
10082,19,4,2025-07-28,17.65,Storage Issue,6020.06
10083,19,6,2025-07-24,34.35,Spoilage,2130.39
10084,19,32,2025-07-12,31.4,Expired,7163.6
10085,19,54,2025-07-06,20.06,Overproduction,5470.56
10086,19,12,2025-07-28,35.82,Spoilage,1451.78
10087,19,47,2025-07-02,2.52,Storage Issue,810.46
10088,19,42,2025-07-27,2.76,Expired,652.22
10089,19,61,2025-07-06,12.98,Expired,4234.98
10090,19,18,2025-07-18,32.01,Spoilage,9489.68
10091,19,22,2025-07-18,16.86,Overproduction,4726.87
10092,19,64,2025-07-07,22.32,Spoilage,5927.08
10093,19,41,2025-07-18,20.7,Storage Issue,1611.08
10094,19,52,2025-07-12,3.3,Spoilage,934.96
10095,19,1,2025-07-17,36.84,Expired,2502.91
10096,19,23,2025-07-27,8.37,Preparation Error,2507.07
10097,19,38,2025-07-21,13.53,Expired,1639.7
10098,19,36,2025-07-25,6.81,Spoilage,567.2
10099,19,46,2025-07-01,7.86,Preparation Error,1975.14
10100,19,7,2025-07-28,5.9,Overproduction,1370.45
10101,19,30,2025-08-25,15.95,Spoilage,3555.41
10102,19,48,2025-08-02,23.87,Overproduction,3853.81
10103,19,52,2025-08-18,34.68,Spoilage,9295.97
10104,19,27,2025-08-17,17.46,Overproduction,2190.18
10105,19,37,2025-08-10,24.16,Expired,1494.54
10106,19,7,2025-08-20,5.99,Spoilage,1407.83
10107,19,35,2025-08-26,35.43,Quality Issue,6878.03
10108,19,60,2025-08-17,9.46,Preparation Error,1029.72
10109,19,5,2025-08-21,33.75,Preparation Error,838.35
10110,19,22,2025-08-21,31.27,Expired,9356.3
10111,19,25,2025-08-07,7.48,Expired,1037.1
10112,19,6,2025-08-11,26.0,OVERPRODUCTION,7296.64
10113,19,63,2025-08-18,31.83,Overproduction,1901.52
10114,19,54,2025-08-18,33.22,Expired,6607.13
10115,19,39,2025-08-06,29.4,Expired,8830.58
10116,19,11,2025-08-04,5.79,Expired,1958.29
10117,19,38,2025-08-22,23.32,Expired,6741.35
10118,19,24,2025-08-19,4.02,Spoilage,266.73
10119,19,20,2025-08-22,30.68,Spoilage,3731.3
10120,19,29,2025-08-27,4.33,Expired,1462.37
10121,19,2,2025-08-15,32.64,Preparation Error,2687.58
10122,19,19,2025-08-14,36.27,Storage Issue,8034.53
10123,19,8,2025-08-17,3.57,Preparation Error,828.31
10124,19,44,2025-08-08,34.08,Spoilage,7417.17
10125,19,56,2025-08-22,5.15,Expired,1524.97
10126,19,4,2025-08-05,28.76,Storage Issue,3356.58
10127,19,64,2025-08-17,8.24,Overproduction,2835.71
10128,19,50,2025-08-19,5.78,Spoilage,1044.16
10129,19,7,2025-09-03,36.79,Expired,1772.54
10130,19,15,2025-09-01,31.97,Expired,10198.75
10131,19,31,2025-09-23,4.19,Spoilage,1082.7
10132,19,52,2025-09-03,13.09,Spoilage,1125.22
10133,19,23,2025-09-19,13.24,Preparation Error,450.42
10134,19,62,2025-09-18,9.37,Quality Issue,1150.73
10135,19,2,2025-09-28,33.87,Preparation Error,6146.05
10136,19,11,2025-09-03,19.21,Expired,1375.05
10137,19,34,2025-09-09,16.85,Overproduction,1737.74
10138,19,12,2025-09-28,8.79,Expired,878.3
10139,19,1,2025-09-10,28.88,Quality Issue,8107.77
10140,19,48,2025-09-08,32.72,Spoilage,2743.57
10141,19,6,2025-09-25,19.5,Quality Issue,5956.86
10142,19,51,2025-09-14,15.18,Preparation Error,1402.02
10143,19,29,2025-09-25,2.56,Expired,190.18
10144,19,63,2025-09-21,23.42,Expired,3898.96
10145,19,32,2025-09-20,19.24,Expired,1040.69
10146,19,8,2025-09-11,35.44,Storage Issue,1551.21
10147,19,38,2025-09-02,6.43,Expired,1269.67
10148,19,45,2025-09-16,14.42,Expired,3345.3
10149,19,25,2025-09-20,22.71,Storage Issue,7388.02
10150,19,3,2025-09-27,3.25,Spoilage,508.07
10151,19,65,2025-09-28,11.65,Overproduction,1845.01
10152,19,55,2025-09-14,35.91,Expired,6045.09
10153,19,21,2025-09-05,21.99,Spoilage,4012.08
10154,19,64,2025-09-20,17.85,Overproduction,1237.72
10155,19,19,2025-09-05,29.35,Expired,8158.13
10156,19,30,2025-09-25,28.26,Expired,8715.95
10157,19,16,2025-10-25,22.78,Storage Issue,7120.34
10158,19,6,2025-10-04,30.91,Preparation Error,2183.17
10159,19,3,2025-10-07,29.07,Expired,5248.3
10160,19,2,2025-10-22,5.93,Storage Issue,143.86
10161,19,18,2025-10-21,21.13,Spoilage,5361.74
10162,19,33,2025-10-19,5.88,Spoilage,1109.85
10163,19,15,2025-10-07,32.63,Spoilage,5098.44
10164,19,46,2025-10-20,6.61,Expired,1770.62
10165,19,57,2025-10-04,34.87,Quality Issue,6918.91
10166,19,40,2025-10-26,34.45,Storage Issue,10130.71
10167,19,62,2025-10-17,10.46,Expired,3102.44
10168,19,63,2025-10-24,7.06,Quality Issue,1658.82
10169,19,17,2025-10-28,23.73,Quality Issue,3057.61
10170,19,20,2025-10-03,16.14,Expired,1467.77
10171,19,36,2025-10-09,124.32,Expired,4729.84
10172,19,65,2025-10-14,19.89,Storage Issue,1906.06
10173,19,47,2025-10-28,24.13,Preparation Error,4750.47
10174,19,35,2025-10-25,33.58,Spoilage,6950.05
10175,19,64,2025-10-04,35.05,Quality Issue,4496.91
10176,19,41,2025-10-10,36.59,Expired,5806.83
10177,19,45,2025-10-07,4.95,Preparation Error,1127.86
10178,19,5,2025-10-22,6.19,Spoilage,1365.58
10179,19,14,2025-10-01,28.76,Expired,8138.22
10180,19,52,2025-10-04,10.09,Expired,2926.1
10181,19,56,2025-10-14,15.2,Expired,1321.34
10182,19,12,2025-10-25,34.56,Spoilage,5464.63
10183,19,32,2025-10-12,22.74,Overproduction,1232.28
10184,19,59,2025-10-09,3.79,Preparation Error,911.87
10185,19,48,2025-11-01,5.25,Preparation Error,1620.62
10186,19,47,2025-11-01,31.57,Preparation Error,6629.38
10187,19,7,2025-11-15,22.79,Expired,4981.67
10188,19,56,2025-11-14,5.45,Overproduction,663.59
10189,19,50,2025-11-10,22.98,Spoilage,932.53
10190,19,18,2025-11-24,19.82,Expired,3551.74
10191,19,4,2025-11-16,31.68,Overproduction,10469.92
10192,19,17,2025-11-25,18.97,Expired,4137.55
10193,19,64,2025-11-19,33.99,Expired,9084.51
10194,19,63,2025-11-12,29.35,Quality Issue,4283.63
10195,19,3,2025-11-11,36.32,Overproduction,3785.63
10196,19,52,2025-11-19,17.23,Expired,2225.77
10197,19,19,2025-11-15,23.27,Expired,2219.49
10198,19,40,2025-11-03,6.19,Spoilage,1442.64
10199,19,22,2025-11-21,6.16,Overproduction,1502.18
10200,19,44,2025-11-06,6.42,Storage Issue,192.66
10201,19,12,2025-11-27,11.72,Spoilage,3543.66
10202,19,42,2025-11-04,30.2,Quality Issue,9973.55
10203,19,53,2025-11-15,37.12,Quality Issue,1165.57
10204,19,65,2025-11-16,28.76,Expired,8556.68
10205,19,30,2025-11-16,21.72,Preparation Error,5290.77
10206,19,9,2025-11-20,12.64,Expired,3470.94
10207,19,33,2025-11-12,12.05,Quality Issue,1876.55
10208,19,27,2025-11-20,3.09,Expired,274.79
10209,19,49,2025-11-08,27.53,Spoilage,7216.44
10210,19,25,2025-11-28,15.84,Preparation Error,1061.12
10211,19,16,2025-11-12,16.86,Overproduction,3040.53
10212,19,41,2025-11-20,35.27,Expired,9010.43
10213,19,14,2025-12-24,21.42,Expired,2004.7
10214,19,29,2025-12-12,22.78,Overproduction,6694.59
10215,19,36,2025-12-08,13.3,Spoilage,4282.6
10216,19,2,2025-12-27,11.17,Storage Issue,1564.69
10217,19,42,2025-12-04,24.8,Spoilage,6462.63
10218,19,40,2025-12-14,6.45,Preparation Error,842.82
10219,19,15,2025-12-22,22.25,Expired,5219.85
10220,19,62,2025-12-08,30.83,Spoilage,4315.28
10221,19,30,2025-12-13,20.3,Expired,3197.45
10222,19,34,2025-12-10,32.87,Preparation Error,10977.59
10223,19,23,2025-12-06,5.34,Overproduction,1749.92
10224,19,35,2025-12-10,7.79,Spoilage,958.48
10225,19,39,2025-12-21,16.35,Preparation Error,2221.15
10226,19,6,2025-12-03,33.17,Overproduction,10020.66
10227,19,53,2025-12-22,2.76,Spoilage,198.64
10228,19,27,2025-12-26,16.17,Quality Issue,2210.44
10229,19,37,2025-12-16,14.86,Overproduction,1504.43
10230,19,61,2025-12-27,18.05,Expired,2227.01
10231,19,38,2025-12-07,13.7,Preparation Error,4535.11
10232,19,54,2025-12-20,16.51,Expired,580.99
10233,19,20,2025-12-20,13.77,Storage Issue,3421.02
10234,19,16,2025-12-07,35.62,Quality Issue,6772.43
10235,19,11,2025-12-12,17.35,Spoilage,5453.45
10236,19,1,2025-12-09,16.88,Spoilage,574.93
10237,19,43,2025-12-12,9.19,Storage Issue,2939.79
10238,19,32,2025-12-17,3.09,Spoilage,69.4
10239,19,28,2025-12-24,30.11,Preparation Error,5472.19
10240,19,47,2025-12-15,6.52,Storage Issue,2003.66
10241,19,1,2026-01-08,30.13,Spoilage,4406.21
10242,19,13,2026-01-11,5.74,Overproduction,546.68
10243,19,25,2026-01-20,4.08,Overproduction,264.87
10244,19,39,2026-01-07,4.89,Expired,1660.84
10245,19,47,2026-01-23,33.7,Expired,9943.52
10246,19,35,2026-01-23,5.87,Overproduction,2021.98
10247,19,28,2026-01-09,160.44,Preparation Error,7408.89
10248,19,63,2026-01-09,34.71,Overproduction,7788.58
10249,19,58,2026-01-04,33.4,Expired,1951.9
10250,19,8,2026-01-23,30.89,Spoilage,3394.19
10251,19,59,2026-01-17,18.13,Spoilage,1498.63
10252,19,24,2026-01-26,16.97,Spoilage,5776.25
10253,19,53,2026-01-28,3.63,Expired,672.57
10254,19,29,2026-01-26,12.07,Expired,1166.93
10255,19,52,2026-01-18,24.52,spoilage,549.74
10256,19,12,2026-01-13,14.18,Spoilage,1090.87
10257,19,5,2026-01-25,25.98,Overproduction,4402.31
10258,19,9,2026-01-26,17.23,Expired,1830.0
