ReviewID,CustomerID,OrderID,ProductID,BranchID,ReviewDate,Rating,ReviewText,SentimentCategory
13421,9829,31081,25,16,2025-03-30,3,"It was fine, met basic expectations.",Neutral
13422,1371,34952,17,4,2024-08-18,5,One of the best QSR experiences in the city.,Positive
13423,8954,29942,14,15,2026-01-19,4,,Positive
13424,6337,228,42,5,2026-06-15,5,"Great taste and hot, fresh delivery.",Positive
13425,1955,24274,65,3,2025-03-10,5,Perfectly cooked and packed really well.,Positive
13426,8648,11317,29,16,2025-05-31,3,Decent taste but portion size could be better.,Neutral
13427,12368,9558,56,5,2025-07-16,3,Decent taste but portion size could be better.,Neutral
13428,9754,16162,26,3,2025-09-07,5,"Absolutely loved the food, quick service too!",Positive
13429,4489,25892,64,12,2024-01-01,5,Perfectly cooked and packed really well.,Positive
13430,9198,37079,2,13,2024-01-08,5,Perfectly cooked and packed really well.,Positive
13431,4838,38914,52,12,2026-07-12,5,"Absolutely loved the food, quick service too!",Positive
13432,3073,17386,65,5,2024-04-13,4,"Absolutely loved the food, quick service too!",Positive
13433,10902,38464,16,9,2025-02-12,3,"Food was okay, nothing special.",Neutral
13434,5172,29574,48,4,2024-05-09,4,"Absolutely loved the food, quick service too!",Positive
13435,944,11349,27,8,2025-07-14,3,Decent taste but portion size could be better.,Neutral
13436,10600,16775,15,2,2026-01-18,4,Perfectly cooked and packed really well.,Positive
13437,12304,13684,59,12,2026-02-26,4,"Absolutely loved the food, quick service too!",Positive
13438,7557,12851,51,9,2025-08-15,4,One of the best QSR experiences in the city.,Positive
13439,7933,7734,33,12,2025-11-27,5,One of the best QSR experiences in the city.,Positive
13440,1954,25798,32,10,2025-05-26,5,"Great taste and hot, fresh delivery.",Positive
13441,6512,29615,11,4,2025-10-13,4,"Great taste and hot, fresh delivery.",Positive
13442,4757,34610,56,9,2024-03-31,4,Perfectly cooked and packed really well.,Positive
13443,1043,7724,69,19,2026-03-27,5,"Friendly staff and tasty food, will order again.",Positive
13444,1740,14051,9,5,2024-03-09,4,Perfectly cooked and packed really well.,Positive
13445,2165,16537,59,3,2024-07-17,4,,Positive
13446,9866,7625,66,9,2024-01-19,5,One of the best QSR experiences in the city.,Positive
13447,3280,36374,17,3,2025-04-28,4,"Absolutely loved the food, quick service too!",Positive
13448,5620,1779,54,5,2026-01-31,5,"Friendly staff and tasty food, will order again.",Positive
13449,12314,26580,63,8,2025-08-31,5,,Positive
13450,2692,22613,41,5,2024-11-25,5,One of the best QSR experiences in the city.,Positive
13451,6146,34087,6,17,2026-06-28,4,"Friendly staff and tasty food, will order again.",positive
13452,11090,28733,46,10,2025-07-21,3,"Average experience, delivery took a bit long.",Neutral
13453,7338,6665,26,5,2026-03-23,4,"Friendly staff and tasty food, will order again.",Positive
13454,8508,8077,71,5,2024-08-09,5,,Positive
13455,11838,26148,7,19,2026-02-02,1,Food arrived cold and soggy.,Negative
13456,7219,41000,34,2,2024-01-22,1,Order was incorrect and staff was unhelpful.,Negative
13457,5630,10064,33,5,2026-01-11,5,"Great taste and hot, fresh delivery.",Positive
13458,263,29822,36,4,2024-05-27,4,One of the best QSR experiences in the city.,Positive
13459,10211,13865,67,17,2024-01-20,5,,Positive
13460,11172,3752,34,10,2025-03-03,5,,Positive
13461,6178,39428,5,8,2025-04-22,4,One of the best QSR experiences in the city.,Positive
13462,4077,15187,15,5,2024-06-11,5,,Positive
13463,7530,21107,15,4,2024-08-01,4,Perfectly cooked and packed really well.,Positive
13464,3461,33853,25,4,2025-07-01,5,"Friendly staff and tasty food, will order again.",positive
13465,3666,10893,44,4,2024-11-25,1,Food arrived cold and soggy.,Negative
13466,11282,21049,64,12,2024-09-10,5,"Absolutely loved the food, quick service too!",Positive
13467,2926,22063,3,11,2024-05-16,4,One of the best QSR experiences in the city.,Positive
13468,9887,28146,26,8,2024-02-02,5,Perfectly cooked and packed really well.,Positive
13469,7298,25375,67,5,2024-06-17,1,"Extremely disappointed, will not order again.",Negative
13470,6209,533,57,6,2026-08-15,5,"Friendly staff and tasty food, will order again.",Positive
13471,11064,8812,63,9,2026-04-05,4,"Great taste and hot, fresh delivery.",Positive
13472,288,22748,58,5,2025-10-07,4,"Friendly staff and tasty food, will order again.",Positive
13473,3057,33797,28,11,2024-03-13,4,"Friendly staff and tasty food, will order again.",Positive
13474,11074,11044,1,17,2025-01-02,5,"Absolutely loved the food, quick service too!",Positive
13475,5701,14808,26,10,2025-10-13,5,"Great taste and hot, fresh delivery.",Positive
13476,7768,6019,67,10,2024-11-19,3,"Food was okay, nothing special.",Neutral
13477,4209,41901,30,8,2026-07-14,5,Perfectly cooked and packed really well.,Positive
13478,5173,20006,19,16,2025-01-19,4,"Friendly staff and tasty food, will order again.",Positive
13479,2506,22259,10,9,2025-08-23,4,"Friendly staff and tasty food, will order again.",Positive
13480,4941,8735,64,8,2025-02-05,5,,Positive
13481,10259,18238,65,5,2026-06-23,1,"Extremely disappointed, will not order again.",Negative
13482,281,26263,57,11,2025-05-02,4,One of the best QSR experiences in the city.,Positive
13483,910,30968,69,8,2025-10-06,5,,Positive
13484,10701,29406,66,15,2025-01-29,3,"Food was okay, nothing special.",Neutral
13485,2463,35478,35,11,2026-06-23,4,"Absolutely loved the food, quick service too!",Neutral
13486,6864,18909,35,5,2024-05-11,3,"Food was okay, nothing special.",Neutral
13487,9665,13306,55,13,2025-08-26,5,One of the best QSR experiences in the city.,Positive
13488,1731,28446,45,12,2025-04-10,4,"Friendly staff and tasty food, will order again.",Positive
13489,10743,32566,16,8,2025-10-06,5,One of the best QSR experiences in the city.,Positive
13490,749,12980,45,19,2024-06-28,5,One of the best QSR experiences in the city.,Positive
13491,7457,2485,26,17,2025-10-22,3,"Food was okay, nothing special.",Neutral
13492,7667,14638,37,3,2025-08-09,1,Food arrived cold and soggy.,Negative
13493,11203,10234,39,19,2025-08-23,1,Order was incorrect and staff was unhelpful.,Negative
13494,4411,21766,7,5,2025-09-02,1,Order was incorrect and staff was unhelpful.,Negative
13495,9289,18435,35,5,2024-07-05,4,Perfectly cooked and packed really well.,Positive
13496,1857,15934,62,4,2024-09-14,5,"Absolutely loved the food, quick service too!",positive
13497,5281,33295,62,5,2024-07-06,5,"Great taste and hot, fresh delivery.",Positive
13498,4788,794,55,5,2025-12-30,3,,Neutral
13499,408,30430,67,2,2024-06-11,4,Perfectly cooked and packed really well.,Positive
13500,6783,19030,18,19,2025-11-01,4,"Great taste and hot, fresh delivery.",Positive
13501,9474,17623,3,8,2024-02-14,4,,Positive
13502,859,19270,48,5,2024-09-21,3,"Food was okay, nothing special.",Neutral
13503,10600,4000,30,5,2025-11-24,4,One of the best QSR experiences in the city.,Positive
13504,9856,21699,12,8,2025-07-28,2,"Extremely disappointed, will not order again.",Negative
13505,4611,9789,26,8,2026-05-31,5,,Positive
13506,6011,3573,10,5,2024-07-14,3,"It was fine, met basic expectations.",Neutral
13507,6838,2580,62,4,2025-06-01,3,Decent taste but portion size could be better.,Neutral
13508,1537,15729,71,8,2024-04-03,5,"Absolutely loved the food, quick service too!",Positive
13509,3281,26314,58,2,2024-11-13,3,"Average experience, delivery took a bit long.",Neutral
13510,6161,39190,16,5,2026-05-30,3,"Average experience, delivery took a bit long.",Neutral
13511,4445,38626,62,6,2026-08-17,3,,Neutral
13512,1764,17349,1,15,2026-07-19,4,"Friendly staff and tasty food, will order again.",Positive
13513,1408,36005,24,20,2023-12-18,4,"Great taste and hot, fresh delivery.",Positive
13514,3379,18701,58,13,2025-01-12,4,One of the best QSR experiences in the city.,Positive
13515,10231,18177,40,6,2025-12-14,5,"Absolutely loved the food, quick service too!",Positive
13516,9814,2565,27,15,2024-10-06,4,"Friendly staff and tasty food, will order again.",Positive
13517,8161,17602,70,5,2026-07-05,4,One of the best QSR experiences in the city.,Positive
13518,6326,18181,51,5,2024-02-16,5,,Positive
13519,1962,34886,46,11,2025-04-01,4,,Positive
13520,1859,40935,28,16,2026-05-26,3,Decent taste but portion size could be better.,Neutral
13521,4134,23937,50,13,2024-09-03,3,"Food was okay, nothing special.",Neutral
13522,11248,22469,17,5,2025-09-12,2,Delivery was very late and food quality was poor.,Negative
13523,1863,35767,71,8,2024-12-01,4,Perfectly cooked and packed really well.,Positive
13524,6,17542,18,9,2024-06-22,4,"Great taste and hot, fresh delivery.",Positive
13525,9797,19422,53,4,2024-11-05,3,"Food was okay, nothing special.",Neutral
13526,2850,15449,22,6,2025-07-22,5,,Positive
13527,2936,40563,56,11,2024-11-07,4,"Friendly staff and tasty food, will order again.",Positive
13528,3115,8613,24,12,2024-12-14,5,One of the best QSR experiences in the city.,Positive
13529,7892,25809,36,17,2026-07-10,5,"Absolutely loved the food, quick service too!",Positive
13530,10907,8465,55,6,2024-12-02,5,,Positive
13531,1396,34820,40,19,2026-04-10,4,"Great taste and hot, fresh delivery.",Positive
13532,7360,25165,25,8,2026-04-13,3,"It was fine, met basic expectations.",Neutral
13533,6995,3793,39,15,2025-10-28,2,Way too oily and not fresh at all.,Negative
13534,925,11053,50,5,2024-12-18,5,"Great taste and hot, fresh delivery.",Positive
13535,2268,6502,15,15,2024-04-22,5,"Great taste and hot, fresh delivery.",Positive
13536,10333,27802,16,20,2026-03-24,5,Perfectly cooked and packed really well.,Positive
13537,10472,13472,52,4,2024-11-24,4,"Absolutely loved the food, quick service too!",Positive
13538,7245,14424,8,5,2024-02-07,1,Delivery was very late and food quality was poor.,Negative
13539,5445,32389,71,5,2025-02-12,5,One of the best QSR experiences in the city.,Positive
13540,782,18627,19,6,2024-04-19,4,"Great taste and hot, fresh delivery.",Positive
13541,6836,41685,71,5,2025-08-02,2,Order was incorrect and staff was unhelpful.,Negative
13542,3886,6209,42,4,2024-12-30,4,One of the best QSR experiences in the city.,Positive
13543,12406,41947,8,9,2025-08-15,5,"Absolutely loved the food, quick service too!",Positive
13544,5354,3580,26,3,2024-10-25,4,"Great taste and hot, fresh delivery.",Positive
13545,8309,14498,44,15,2025-09-02,4,,Positive
13546,5726,9065,26,5,2025-05-02,2,Order was incorrect and staff was unhelpful.,Negative
13547,6705,36270,59,2,2024-07-21,5,"Friendly staff and tasty food, will order again.",Positive
13548,1018,35004,56,11,2025-04-16,3,"It was fine, met basic expectations.",Neutral
13549,1863,12736,5,2,2024-12-17,4,"Great taste and hot, fresh delivery.",Positive
13550,4825,26236,50,17,2025-08-27,3,"Food was okay, nothing special.",Neutral
13551,2254,13905,27,10,2024-03-18,4,"Absolutely loved the food, quick service too!",Positive
13552,4418,20260,30,15,2025-05-19,1,Delivery was very late and food quality was poor.,Negative
13553,7875,22021,67,5,2026-06-10,4,,Positive
13554,8635,14515,43,8,2025-08-24,4,"Absolutely loved the food, quick service too!",Positive
13555,6614,35029,20,8,2024-03-28,5,,Positive
13556,7694,3202,62,8,2025-04-27,5,"Friendly staff and tasty food, will order again.",Positive
13557,5039,37185,15,6,2025-05-17,4,"Great taste and hot, fresh delivery.",Positive
13558,9864,3543,61,12,2024-11-18,5,"Friendly staff and tasty food, will order again.",Positive
13559,4336,37472,64,5,2025-04-27,4,"Great taste and hot, fresh delivery.",Positive
13560,7352,2383,69,16,2025-07-26,4,"Absolutely loved the food, quick service too!",Positive
13561,7152,41739,68,4,2024-05-21,3,"It was fine, met basic expectations.",Neutral
13562,7967,13751,46,17,2026-02-13,5,Perfectly cooked and packed really well.,Positive
13563,4582,37508,17,5,2025-11-17,4,One of the best QSR experiences in the city.,Positive
13564,7464,23816,3,2,2024-01-29,5,Perfectly cooked and packed really well.,Positive
13565,1318,17429,39,5,2025-09-29,5,"Absolutely loved the food, quick service too!",Positive
13566,3412,4537,2,17,2025-10-08,4,"Great taste and hot, fresh delivery.",Positive
13567,1167,34090,64,5,2026-08-22,4,Perfectly cooked and packed really well.,Positive
13568,9301,29237,60,5,2025-01-29,5,,Positive
13569,5534,32851,70,17,2025-05-08,5,Perfectly cooked and packed really well.,positive
13570,9265,4355,17,5,2024-04-03,4,"Friendly staff and tasty food, will order again.",Positive
13571,12194,19917,71,8,2026-01-29,5,One of the best QSR experiences in the city.,positive
13572,2958,4039,29,16,2026-04-20,4,Perfectly cooked and packed really well.,Positive
13573,7731,38338,68,8,2025-02-09,4,"Friendly staff and tasty food, will order again.",Positive
13574,9093,3958,44,19,2025-03-22,5,One of the best QSR experiences in the city.,Positive
13575,81,11302,7,17,2024-10-25,5,"Friendly staff and tasty food, will order again.",Positive
13576,3830,18512,5,8,2026-06-26,5,"Great taste and hot, fresh delivery.",Positive
13577,4374,1946,38,5,2026-05-03,1,"Extremely disappointed, will not order again.",Negative
13578,8715,35552,30,5,2026-04-11,3,"It was fine, met basic expectations.",Neutral
13579,664,14165,60,9,2026-05-09,3,Decent taste but portion size could be better.,Neutral
13580,9420,15771,25,20,2024-01-06,4,One of the best QSR experiences in the city.,Positive
13581,1282,10259,7,10,2025-07-01,4,"Great taste and hot, fresh delivery.",Positive
13582,2956,5532,5,2,2026-04-22,4,,Positive
13583,3882,10595,70,8,2026-01-13,4,Perfectly cooked and packed really well.,Positive
13584,7922,33556,10,6,2024-09-10,2,Order was incorrect and staff was unhelpful.,Negative
13585,2575,34520,29,8,2024-03-19,3,"It was fine, met basic expectations.",Neutral
13586,12296,41611,11,5,2026-07-18,5,"Absolutely loved the food, quick service too!",Positive
13587,1437,2268,54,12,2025-08-08,5,Perfectly cooked and packed really well.,Positive
13588,3865,22803,18,5,2026-04-22,3,"It was fine, met basic expectations.",Neutral
13589,9442,14722,45,17,2026-01-28,4,One of the best QSR experiences in the city.,Positive
13590,10943,13694,54,15,2024-06-16,4,"Great taste and hot, fresh delivery.",Positive
13591,1637,11728,69,4,2025-05-24,5,,Positive
13592,3219,10433,69,19,2025-04-29,5,"Friendly staff and tasty food, will order again.",Positive
13593,1702,5862,66,5,2025-03-21,4,"Friendly staff and tasty food, will order again.",Positive
13594,4888,7451,33,2,2025-11-10,4,Perfectly cooked and packed really well.,Positive
13595,7354,26725,38,17,2025-04-09,4,Perfectly cooked and packed really well.,Positive
13596,10084,27981,56,4,2026-05-13,5,"Absolutely loved the food, quick service too!",Positive
13597,1054,40216,20,5,2026-03-08,4,One of the best QSR experiences in the city.,Positive
13598,11112,25084,44,3,2026-05-19,5,,Positive
13599,7749,23423,26,17,2025-01-27,5,One of the best QSR experiences in the city.,Positive
13600,10755,23273,37,4,2024-05-16,2,,Negative
13601,4112,15494,5,11,2025-06-01,5,One of the best QSR experiences in the city.,Positive
13602,3533,15046,24,4,2026-03-20,3,,Neutral
13603,1782,3916,15,13,2024-01-01,4,,Positive
13604,10158,34150,51,20,2024-09-15,5,"Great taste and hot, fresh delivery.",Positive
13605,7385,20918,54,17,2026-02-19,4,,Positive
13606,8379,21803,55,8,2025-02-23,3,"It was fine, met basic expectations.",Neutral
13607,10115,3500,26,15,2024-10-10,2,Food arrived cold and soggy.,Negative
13608,10813,32477,44,4,2024-05-07,4,One of the best QSR experiences in the city.,Positive
13609,12191,5830,27,5,2024-04-10,4,,Positive
13610,4617,32182,64,19,2026-04-22,5,"Friendly staff and tasty food, will order again.",Positive
13611,2119,26689,56,13,2025-11-12,5,"Friendly staff and tasty food, will order again.",Positive
13612,143,15083,55,19,2024-06-25,4,"Friendly staff and tasty food, will order again.",Positive
13613,3521,27042,61,15,2024-09-08,4,"Absolutely loved the food, quick service too!",Positive
13614,2041,40949,70,5,2024-06-17,2,Food arrived cold and soggy.,Negative
13615,2541,34548,46,5,2025-05-05,5,One of the best QSR experiences in the city.,Positive
13616,6998,7333,21,2,2024-12-17,4,One of the best QSR experiences in the city.,Positive
13617,7644,33619,53,4,2025-08-23,2,Delivery was very late and food quality was poor.,Negative
