OrderID,CustomerID,BranchID,EmployeeID,OrderDate,OrderTime,OrderType,OrderStatus,Subtotal,DiscountAmount,TaxAmount,TotalAmount,PaymentMode
33202,8650,19,697,2025-08-19,21:27:23,Dine-In,Completed,1421.17,122.04,64.96,1364.09,Cash
33203,10219,4,128,2025-05-22,19:44:13,Dine-In,Completed,2424.21,78.38,117.29,2463.12,Cash
33204,1437,2,48,2026-06-27,21:40:19,Takeaway,Completed,638.16,63.82,28.72,603.06,Cash
33205,2372,3,116,2024-02-17,13:51:18,Takeaway,Completed,1182.63,0.0,59.13,1241.76,Credit Card
33206,5086,5,187,2025-04-11,18:55:11,Takeaway,Completed,656.85,75.95,29.04,609.94,UPI
33207,7722,5,168,2024-07-10,21:48:24,Dine-In,Completed,159.11,0.0,7.96,167.07,Debit Card
33208,8115,17,613,2025-03-29,19:21:14,Dine-In,Completed,310.47,15.52,14.75,309.7,Debit Card
33209,4014,5,155,2026-04-11,21:26:55,Dine-In,Completed,462.44,0.0,23.12,485.56,UPI
33210,1526,19,692,2025-08-02,16:46:11,Dine-In,Completed,249.67,18.24,11.57,243.0,Credit Card
33211,632,16,574,2024-05-25,18:13:25,Delivery,Completed,1945.58,221.93,86.18,1809.83,Wallet
33212,1507,12,416,2026-03-28,21:40:29,Dine-In,Completed,1749.25,86.28,83.15,1746.12,UPI
33213,5682,9,292,2024-06-27,21:44:56,Delivery,Completed,451.32,15.75,21.78,457.35,Cash
33214,2755,5,186,2024-08-13,19:39:38,Dine-In,Refunded,408.3,39.82,18.42,386.9,Debit Card
33215,10954,12,407,2026-05-30,21:50:01,Dine-In,Completed,100.95,15.14,4.29,90.1,UPI
33216,1673,8,283,2026-06-03,15:17:56,Delivery,Completed,394.52,0.0,19.73,414.25,UPI
33217,10528,5,182,2026-06-20,19:25:21,Takeaway,Refunded,1473.91,14.68,72.96,1532.19,UPI
33218,9422,20,715,2024-02-29,11:50:54,Dine-In,Completed,534.69,0.0,26.73,561.42,UPI
33219,6487,8,267,2025-10-11,11:59:09,Delivery,Completed,2654.61,191.43,123.16,2586.34,Debit Card
33220,5097,8,268,2026-02-26,18:59:32,Delivery,Completed,182.17,27.33,7.74,162.58,UPI
33221,4817,15,550,2025-02-22,20:47:06,Delivery,Cancelled,1860.44,53.2,90.36,1897.6,Debit Card
33222,2682,3,89,2026-03-14,18:58:01,Takeaway,Cancelled,754.59,53.03,35.08,736.64,Debit Card
33223,10376,6,189,2025-01-02,13:37:15,Dine-In,Completed,154.26,0.0,7.71,161.97,UPI
33224,11575,8,270,2025-11-15,20:55:16,Delivery,completed,63.47,6.35,2.86,59.98,Debit Card
33225,11597,5,149,2024-03-30,13:38:21,Delivery,Completed,401.08,20.05,19.05,400.08,UPI
33226,3878,5,185,2025-08-02,13:48:16,Takeaway,Completed,482.1,24.11,22.9,480.89,UPI
33227,12033,20,735,2026-08-08,20:03:58,Delivery,Completed,455.22,68.28,19.35,406.29,UPI
33228,3226,5,161,2024-06-08,20:10:50,Delivery,COMPLETED,861.39,34.43,41.35,868.31,Cash
33229,7495,2,48,2025-04-30,15:29:03,Dine-In,Completed,430.86,6.12,21.24,445.98,Cash
33230,7672,8,265,2024-01-06,17:43:43,Delivery,Completed,689.15,0.0,34.46,723.61,UPI
33231,8575,6,214,2023-12-23,13:29:33,Dine-In,COMPLETED,1729.56,-0.0,86.48,1816.04,Cash
33232,8380,8,283,2024-03-25,19:19:04,Delivery,Completed,671.68,91.05,29.03,609.66,Debit Card
33233,1141,4,125,2024-07-06,14:57:46,Dine-In,Completed,711.08,9.79,35.06,736.35,UPI
33234,1716,4,128,2026-08-14,13:33:15,Dine-In,Completed,2111.03,131.99,98.95,2077.99,UPI
33235,8595,5,177,2024-07-20,10:08:51,Takeaway,Completed,1733.14,105.57,81.38,1708.95,Credit Card
33236,12173,8,261,2025-11-08,19:35:23,Delivery,Completed,410.72,0.0,20.54,431.26,Credit Card
33237,10120,5,168,2025-05-05,21:00:53,Dine-In,Completed,845.79,55.05,39.54,830.28,Wallet
33238,9159,9,321,2024-09-04,18:19:43,Takeaway,Completed,469.22,23.46,22.29,468.05,UPI
33239,7081,5,177,2025-02-20,14:00:25,Delivery,Cancelled,637.53,14.4,31.16,654.29,UPI
33240,8082,16,558,2026-04-17,13:23:38,Delivery,Completed,236.82,11.84,11.25,236.23,Cash
33241,3149,4,131,2025-02-19,18:36:30,Takeaway,Completed,1257.39,188.61,53.44,1122.22,UPI
33242,8218,19,693,2026-02-24,19:29:57,Delivery,Completed,787.57,23.24,38.22,802.55,UPI
33243,2936,19,699,2023-12-15,15:55:17,Dine-In,Completed,1554.74,0.0,77.74,1632.48,Cash
33244,6787,8,270,2025-05-29,12:08:41,Takeaway,Completed,284.4,0.0,14.22,298.62,UPI
33245,850,17,602,2024-04-05,20:00:22,Delivery,Completed,425.44,42.54,19.14,402.04,UPI
33246,9118,5,185,2023-12-25,19:20:10,Delivery,Completed,367.71,0.0,18.39,386.1,Cash
33247,10979,9,320,2024-11-22,20:23:16,delivery,Completed,1635.09,139.82,74.76,1570.03,UPI
33248,1942,19,687,2026-01-05,21:31:08,Dine-In,Completed,487.36,48.74,21.93,460.55,Debit Card
33249,3537,8,264,2025-07-07,18:06:47,Takeaway,Completed,788.26,18.31,38.5,808.45,Cash
33250,7386,12,434,2026-08-08,18:03:57,Dine-In,Completed,1426.32,41.51,69.24,1454.05,Cash
33251,4611,14,505,2024-05-04,18:02:54,Delivery,Completed,381.64,30.83,17.54,368.35,Credit Card
33252,10600,8,266,2026-07-05,17:44:35,Dine-In,Completed,523.37,0.0,26.17,549.54,
33253,11764,2,72,2024-04-27,16:12:08,Delivery,Refunded,1272.45,0.0,63.62,1336.07,Cash
33254,7720,5,168,2025-02-16,13:57:55,Takeaway,Completed,534.06,0.0,26.7,560.76,UPI
33255,7536,20,749,2025-04-26,21:10:50,Takeaway,Completed,243.52,24.35,10.96,230.13,Credit Card
33256,7120,19,672,2023-12-21,13:08:10,Dine-In,Completed,1552.24,50.81,75.07,1576.5,Credit Card
33257,10995,18,650,2025-07-01,21:11:49,Dine-In,Completed,577.89,25.82,27.6,579.67,Credit Card
33258,3576,20,717,2025-03-04,20:13:03,Dine-In,Completed,673.36,14.69,32.93,691.6,Cash
33259,7643,5,174,2024-11-24,14:37:48,Takeaway,Cancelled,469.22,23.46,22.29,468.05,UPI
33260,654,11,365,2024-07-27,18:06:10,Dine-In,Completed,1665.26,73.42,79.59,1671.43,UPI
33261,6627,4,134,2025-09-01,21:29:35,Dine-In,Completed,1140.78,23.03,55.89,1173.64,Wallet
33262,9574,5,162,2024-10-12,18:32:55,Delivery,Cancelled,693.66,0.0,34.68,728.34,Cash
33263,1846,20,723,2025-06-05,19:06:25,Dine-In,COMPLETED,601.62,30.08,28.58,600.12,Wallet
33264,8452,8,262,2024-09-04,14:33:54,Delivery,Cancelled,904.44,14.09,44.52,934.87,Cash
33265,5167,5,162,2025-08-24,13:31:50,Takeaway,Completed,1280.97,94.73,59.31,1245.55,Cash
33266,886,5,149,2024-02-09,19:28:51,Dine-In,Completed,408.48,61.27,17.36,364.57,Debit Card
33267,7927,13,456,2024-07-01,21:36:45,Delivery,Completed,837.16,22.6,40.73,855.29,UPI
33268,6138,8,282,2026-08-01,11:41:06,Takeaway,Completed,784.92,25.75,37.96,797.13,UPI
33269,11428,17,590,2025-11-29,12:30:55,Dine-In,Completed,1384.95,90.24,64.74,1359.45,Wallet
33270,2514,19,709,2024-02-25,12:50:38,TAKEAWAY,Completed,778.61,0.0,38.93,817.54,Debit Card
33271,5211,9,301,2026-07-09,18:36:15,Dine-In,Refunded,984.4,82.35,45.1,947.15,UPI
33272,2035,8,285,2024-11-09,12:07:17,Takeaway,Completed,2076.09,121.71,97.72,2052.1,Credit Card
33273,9996,5,158,2026-05-12,15:54:34,Dine-In,COMPLETED,1377.0,131.37,62.28,1307.91,UPI
33274,7121,8,288,2024-06-22,19:16:21,Delivery,Completed,124.23,12.42,5.59,117.4,Wallet
33275,5910,15,534,2025-12-22,20:47:38,Delivery,Completed,455.22,0.0,22.76,477.98,Wallet
33276,8855,4,117,2025-06-05,21:31:45,Dine-In,Completed,448.54,12.94,21.78,457.38,Debit Card
33277,4543,15,535,2026-06-22,12:57:45,Delivery,Completed,2226.9,202.51,101.22,2125.61,UPI
33278,9385,5,184,2025-07-27,21:51:06,Takeaway,Completed,1046.45,7.53,51.95,1090.87,Wallet
33279,2115,20,743,2026-06-24,19:05:09,Delivery,Completed,497.11,54.51,22.13,464.73,UPI
33280,6039,5,157,2025-06-21,12:35:01,delivery,Completed,549.0,0.0,27.45,576.45,Credit Card
33281,10770,17,602,2026-02-03,12:35:24,Delivery,Completed,520.58,0.0,26.03,546.61,UPI
33282,1842,8,273,2025-04-05,21:47:44,Delivery,Completed,1463.09,-18.22,72.24,1517.11,UPI
33283,8452,12,445,2024-01-06,21:41:17,Dine-In,Completed,41.41,0.0,2.07,43.48,Cash
33284,2267,16,573,2026-06-30,12:21:50,Dine-In,Completed,1025.54,46.28,48.96,1028.22,Credit Card
33285,2339,3,96,2025-03-19,12:06:12,Dine-In,Completed,1035.75,128.04,45.39,953.1,Cash
33286,1921,5,168,2024-09-21,18:03:25,Takeaway,Completed,180.47,0.0,9.02,189.49,Credit Card
33287,2194,7,254,2025-07-04,18:16:08,Delivery,Completed,314.64,9.52,15.26,320.38,UPI
33288,7269,6,217,2026-05-14,19:25:05,Delivery,Completed,1612.98,20.05,79.65,1672.58,Credit Card
33289,11546,19,690,2024-01-02,20:22:50,DINE-IN,Completed,1340.47,87.61,62.64,1315.5,Debit Card
33290,5635,19,711,2024-08-04,12:47:51,Dine-In,Completed,50.99,0.0,2.55,53.54,UPI
33291,5405,12,432,2024-08-27,18:22:03,Takeaway,Completed,323.88,32.39,14.57,306.06,Debit Card
33292,10525,15,524,2026-08-15,14:07:58,Dine-In,Completed,704.0,49.92,32.7,686.78,credit card
33293,12387,11,374,2024-05-15,19:02:28,Delivery,Completed,68.37,0.0,3.42,71.79,Wallet
33294,3261,17,622,2024-04-27,17:18:36,Takeaway,Completed,410.72,20.54,19.51,409.69,UPI
33295,5281,5,158,2024-07-06,21:08:45,Dine-In,Completed,490.89,24.54,23.32,489.67,UPI
33296,8080,2,74,2025-03-01,21:20:58,Takeaway,Completed,752.69,0.0,37.63,790.32,Cash
33297,8097,5,170,2024-10-24,20:20:02,DINE-IN,Completed,202.92,5.0,9.9,207.82,UPI
33298,5590,17,605,2025-02-24,12:19:49,Takeaway,Completed,297.08,29.71,13.37,280.74,Cash
33299,6592,11,397,2025-12-27,13:36:53,Takeaway,Completed,1253.95,33.88,61.0,1281.07,Credit Card
33300,3141,5,165,2024-04-27,20:15:06,Dine-In,Completed,93.62,9.36,4.21,88.47,Wallet
33301,6645,8,285,2024-01-23,20:48:10,Takeaway,Completed,190.41,19.04,8.57,179.94,UPI
33302,8300,9,315,2025-08-18,18:33:40,Dine-In,Completed,327.26,0.0,16.36,343.62,Cash
33303,10076,8,288,2024-11-29,21:20:39,Delivery,Completed,394.85,0.0,19.74,414.59,Wallet
33304,6162,17,622,2025-09-23,15:57:28,Takeaway,Completed,436.07,16.55,20.98,440.5,Debit Card
33305,10031,5,168,2026-04-16,19:08:42,Dine-In,Completed,1177.83,93.14,54.23,1138.92,UPI
33306,6396,8,288,2024-06-11,12:00:42,Delivery,Completed,1823.84,118.57,85.26,1790.53,Upi
33307,3957,3,115,2026-03-04,21:48:36,Dine-In,Completed,367.71,55.16,15.63,328.18,Cash
33308,1078,9,313,2026-02-02,17:05:00,Dine-In,Completed,478.71,30.05,22.43,471.09,Cash
33309,2562,13,468,2025-12-16,16:49:09,Dine-In,Completed,475.02,36.55,21.92,460.39,Wallet
33310,8172,15,552,2025-08-02,20:54:08,Delivery,Completed,52.51,0.0,2.63,55.14,Cash
33311,7037,11,369,2025-11-30,14:33:46,Takeaway,Completed,205.11,0.0,10.26,1292.22,Credit Card
33312,11616,5,175,2025-04-28,17:07:16,Delivery,Completed,648.27,35.45,30.64,643.46,Cash
33313,6144,11,394,2025-03-07,18:45:40,Delivery,Completed,1033.4,32.29,50.06,1051.17,Credit Card
33314,10668,4,139,2024-01-06,20:55:50,Takeaway,Completed,720.74,26.88,34.69,728.55,UPI
33315,5778,5,164,2026-05-23,14:35:45,Delivery,Completed,872.83,62.42,40.52,850.93,Cash
33316,4466,3,86,2024-09-29,13:39:03,Takeaway,Completed,862.82,24.83,41.9,879.89,UPI
33317,635,20,728,2025-02-06,21:04:51,Dine-In,Completed,932.68,47.16,44.28,929.8,UPI
33318,1605,19,692,2025-06-14,19:22:31,Dine-In,Completed,396.27,0.0,19.81,416.08,UPI
33319,2983,9,289,2024-11-24,18:04:02,Takeaway,Completed,442.71,0.0,22.14,464.85,Cash
33320,8414,5,158,2024-08-18,11:20:48,Dine-In,Completed,52.51,0.0,2.63,55.14,Credit Card
33321,1940,6,227,2025-03-15,20:18:14,Delivery,Completed,252.47,4.67,12.39,260.19,UPI
33322,11066,17,589,2023-12-25,18:38:17,Takeaway,Completed,1494.98,32.4,73.13,1535.71,Cash
33323,9126,17,608,2025-03-22,11:40:14,Takeaway,Completed,183.0,27.45,7.78,163.33,Cash
33324,8836,20,731,2026-01-05,18:34:03,Delivery,Cancelled,1071.46,88.85,49.13,1031.74,UPI
33325,2489,3,116,2024-06-03,12:24:18,Takeaway,Completed,1122.88,154.55,48.42,1016.75,Credit Card
33326,5663,9,295,2024-08-16,21:33:59,Dine-In,Cancelled,840.66,71.05,38.48,808.09,UPI
33327,5097,8,268,2025-08-05,18:00:34,TAKEAWAY,Completed,1033.52,21.65,50.59,1062.46,UPI
33328,6451,8,274,2024-05-18,14:24:10,Delivery,Completed,726.98,81.98,32.25,677.25,UPI
33329,3447,5,170,2026-01-20,17:08:07,Dine-In,Completed,321.4,48.21,13.66,286.85,UPI
33330,8236,20,746,2024-04-01,19:53:08,Delivery,Completed,1413.19,0.0,70.66,1483.85,UPI
33331,3955,15,521,2025-06-29,14:37:02,Dine-In,Completed,698.88,34.94,33.2,697.14,UPI
33332,6714,8,284,2025-09-28,19:31:21,Delivery,Completed,161.47,0.0,8.07,169.54,Cash
33333,802,7,241,2025-09-05,14:13:33,Dine-In,Completed,1166.5,76.93,54.48,1144.05,UPI
33334,5419,15,518,2026-02-09,14:43:03,Takeaway,Completed,139.79,11.85,6.4,134.34,UPI
33335,11383,8,263,2025-10-20,14:46:21,Dine-In,Completed,734.7,22.79,35.6,747.51,UPI
33336,12380,5,163,2025-04-23,18:29:18,Delivery,Completed,154.26,7.71,7.33,153.88,UPI
33337,11403,3,106,2025-02-23,19:10:53,Dine-In,Cancelled,281.76,14.09,13.38,281.05,Wallet
33338,9602,17,611,2023-12-30,19:36:40,Dine-In,Completed,96.03,4.8,4.56,95.79,Debit Card
33339,3975,10,350,2024-08-17,18:55:11,Delivery,Completed,183.14,0.0,9.16,192.3,UPI
33340,929,5,164,2026-08-12,19:08:24,Dine-In,Completed,149.85,0.0,7.49,157.34,UPI
33341,6820,5,167,2025-02-07,21:53:13,Dine-In,Completed,2768.58,149.58,130.95,2749.95,UPI
33342,9521,11,371,2024-12-06,12:58:55,Takeaway,Completed,829.97,88.32,37.08,778.73,Cash
33343,4843,11,392,2025-05-01,14:11:43,Dine-In,Completed,810.04,0.0,40.5,850.54,UPI
33344,3181,5,182,2025-04-04,14:42:09,Takeaway,Completed,1384.41,116.29,63.41,1331.53,UPI
33345,2019,3,105,2026-04-09,19:35:05,Takeaway,Completed,1450.08,85.69,68.22,1432.61,Cash
33346,4741,5,172,2026-05-25,13:21:18,Dine-In,Completed,1882.26,179.12,85.16,1788.3,Wallet
33347,1445,12,441,2024-06-08,21:43:21,Dine-In,Completed,1387.09,48.6,66.92,1405.41,UPI
33348,8989,15,532,2025-02-28,19:35:35,Delivery,Completed,253.72,0.0,12.69,266.41,UPI
33349,12134,8,262,2023-12-31,21:20:53,Delivery,Completed,1272.45,0.0,63.62,1336.07,UPI
33350,535,5,172,2026-03-12,21:37:47,Delivery,Refunded,570.79,19.58,27.56,578.77,UPI
33351,3835,5,179,2025-09-01,19:21:34,Delivery,Completed,605.39,5.05,30.02,630.36,Credit Card
33352,2596,20,731,2024-02-25,21:36:43,Dine-In,Completed,50.99,0.0,2.55,53.54,UPI
33353,5738,5,167,2024-01-28,19:36:19,Delivery,Completed,910.86,14.98,44.79,940.67,Cash
33354,7301,4,125,2025-01-29,21:17:26,Dine-In,Completed,594.47,14.69,28.99,608.77,Credit Card
33355,8323,5,150,2025-08-11,19:28:51,Dine-In,Completed,529.22,46.28,24.15,507.09,Debit Card
33356,8044,8,273,2026-05-16,14:47:17,Takeaway,Refunded,962.67,0.0,48.13,1010.8,UPI
33357,8624,5,187,2026-02-10,19:45:40,Delivery,Completed,1795.29,80.64,85.73,1800.38,Debit Card
33358,1765,17,602,2024-05-15,21:37:30,Delivery,Completed,1006.94,80.64,46.32,972.62,UPI
33359,5941,6,188,2024-12-28,18:21:07,Takeaway,Completed,1478.04,115.8,68.11,1430.35,Debit Card
33360,3488,9,319,2025-01-07,22:36:57,Delivery,Completed,422.56,63.38,17.96,377.14,Cash
33361,7161,8,269,2025-12-03,13:55:51,Dine-In,Completed,705.04,0.0,35.25,740.29,Debit Card
33362,1970,8,262,2024-09-21,21:30:50,Takeaway,Completed,489.24,48.92,22.02,462.34,UPI
33363,7162,8,262,2024-01-10,22:30:29,Takeaway,Cancelled,915.23,90.24,41.25,866.24,UPI
33364,5869,5,158,2024-03-09,14:15:46,Delivery,Completed,231.22,0.0,11.56,242.78,UPI
33365,12209,2,77,2024-12-27,14:08:13,Delivery,Completed,442.71,22.14,21.03,441.6,Credit Card
33366,4575,15,541,2025-02-25,20:01:22,Takeaway,Completed,1842.22,140.73,85.07,1786.56,UPI
33367,10721,8,267,2025-03-21,13:04:02,Takeaway,Completed,1181.22,17.08,58.21,1222.35,UPI
33368,8633,4,145,2024-06-15,18:55:21,Dine-In,Completed,122.34,6.12,5.81,122.03,Cash
33369,8354,12,443,2025-12-22,14:10:11,Dine-In,Completed,60.79,3.04,2.89,60.64,Wallet
33370,6306,5,185,2024-12-28,13:30:47,Takeaway,Completed,538.92,47.73,24.56,515.75,Cash
33371,1376,3,104,2024-06-06,14:01:47,Delivery,Completed,2757.97,239.04,125.95,2644.88,UPI
33372,3161,17,602,2025-01-11,18:41:40,Dine-In,Completed,1223.32,74.48,57.44,1206.28,Debit Card
33373,11843,5,186,2025-05-03,18:11:08,Dine-In,Completed,1012.8,137.84,43.75,918.71,Cash
33374,6541,5,151,2024-01-20,19:20:26,Dine-In,Completed,1434.06,0.0,71.7,1505.76,Credit Card
33375,5654,19,686,2024-11-09,20:50:28,Dine-In,Cancelled,892.5,7.9,44.23,928.83,UPI
33376,6151,17,623,2025-12-14,18:02:45,Delivery,Completed,1324.32,0.0,66.22,1390.54,UPI
33377,8875,5,170,2025-07-17,14:36:42,Delivery,Completed,82.41,4.12,3.91,82.2,Credit Card
33378,3163,19,685,2026-07-11,21:01:17,Dine-In,Completed,151.74,0.0,7.59,159.33,Debit Card
33379,1215,3,83,2024-05-04,10:08:23,Delivery,Completed,411.82,20.05,19.59,411.36,Cash
33380,10806,3,105,2024-03-20,21:05:12,Takeaway,Completed,863.86,23.14,42.04,882.76,UPI
33381,6363,20,733,2025-05-03,18:33:14,Dine-In,Completed,802.26,93.64,35.43,744.05,UPI
33382,10835,15,536,2024-01-14,21:53:20,Dine-In,Completed,151.74,15.17,6.83,143.4,Cash
33383,6039,16,566,2026-03-07,11:45:18,Dine-In,Refunded,183.14,0.0,9.16,192.3,UPI
33384,10613,9,301,2024-04-03,11:17:07,Dine-In,Completed,1891.58,60.29,91.56,1922.85,UPI
33385,11102,11,379,2026-02-02,21:57:19,Delivery,Completed,1013.43,83.11,46.52,976.84,UPI
33386,2127,17,603,2024-05-07,19:33:32,Dine-In,Completed,1390.54,37.24,67.67,1420.97,Debit Card
33387,5375,12,436,2026-08-12,19:47:08,Takeaway,Completed,1717.55,12.41,85.26,1790.4,UPI
33388,10584,16,565,2025-02-13,21:31:15,Delivery,Completed,1069.32,35.6,51.69,1085.41,Debit Card
33389,3096,10,360,2025-05-30,16:56:01,Delivery,Completed,464.83,5.52,22.97,482.28,
33390,334,19,705,2026-05-16,13:53:49,Delivery,Completed,475.84,46.91,21.45,450.38,Debit Card
33391,11154,12,433,2024-07-06,18:13:35,Dine-In,Completed,1827.45,65.6,88.09,1849.94,UPI
33392,9469,5,161,2024-03-10,14:08:39,Dine-In,Completed,1434.06,0.0,71.7,1505.76,Wallet
33393,2317,12,438,2026-08-12,17:48:28,Dine-In,Completed,591.78,0.0,29.59,621.37,UPI
33394,9335,12,416,2026-03-07,20:14:45,Takeaway,Completed,367.71,0.0,18.39,386.1,Credit Card
33395,3856,3,104,2025-12-04,21:41:14,Dine-In,Cancelled,695.88,0.0,34.79,730.67,Cash
33396,4311,12,417,2024-09-26,18:36:00,Delivery,Completed,477.12,0.0,23.86,500.98,UPI
33397,931,8,286,2023-12-29,14:52:12,Dine-In,Completed,160.7,8.04,7.63,160.29,Wallet
33398,862,17,624,2025-03-08,13:20:09,Delivery,Completed,992.9,45.18,47.39,995.11,UPI
33399,3664,5,158,2024-03-31,19:38:36,Takeaway,Completed,840.69,84.07,37.83,794.45,UPI
33400,11885,12,427,2025-03-24,12:57:09,Delivery,Completed,1281.07,6.73,63.72,1338.06,Credit Card
33401,4625,5,179,2024-06-08,18:08:53,Dine-In,Completed,245.36,0.0,12.27,257.63,Credit Card
33402,4281,17,602,2024-06-01,14:37:37,Dine-In,Completed,1278.02,20.05,62.9,1320.87,UPI
33403,6738,18,645,2025-03-29,14:06:32,Dine-In,Completed,246.42,0.0,12.32,258.74,Credit Card
33404,890,19,688,2024-03-23,18:35:51,Delivery,Completed,68.37,0.0,3.42,71.79,UPI
33405,6086,5,155,2024-06-22,17:18:08,Dine-In,Completed,1062.17,107.47,47.74,1002.44,UPI
33406,3372,20,749,2024-06-22,16:38:43,Dine-In,Completed,716.36,60.48,32.79,688.67,Debit Card
33407,5841,5,168,2026-04-28,12:32:39,Delivery,Completed,1223.56,73.65,57.5,1207.41,Wallet
33408,3656,9,301,2025-12-06,10:32:10,Takeaway,Completed,1225.68,0.0,61.28,1286.96,UPI
33409,12104,11,399,2024-12-04,15:24:29,Delivery,Refunded,964.72,46.92,45.89,963.69,Cash
33410,10803,17,596,2024-08-24,21:58:56,Takeaway,Completed,473.64,0.0,23.68,497.32,Wallet
33411,11363,11,376,2026-05-10,14:14:58,Dine-In,Completed,1677.55,192.85,74.24,1558.94,upi
33412,884,5,157,2024-01-20,13:48:35,Dine-In,Completed,1205.78,26.59,58.96,1238.15,UPI
33413,5070,8,267,2026-04-09,14:53:08,Delivery,Completed,2145.29,166.68,98.93,2077.54,Wallet
33414,12303,8,283,2025-01-31,18:53:16,Dine-In,Completed,1060.82,28.03,51.64,1084.43,UPI
33415,8795,19,688,2025-01-12,16:16:51,Dine-In,Completed,707.45,86.29,31.06,652.22,UPI
33416,6760,11,366,2026-02-14,12:19:51,Takeaway,Completed,486.17,0.0,24.31,510.48,Cash
33417,10056,4,131,2024-07-27,19:58:01,Dine-In,Completed,1317.12,40.32,63.84,1340.64,Debit Card
33418,2019,17,613,2025-05-22,18:02:42,Takeaway,Completed,859.83,33.9,41.3,867.23,Cash
33419,1253,8,271,2024-02-12,13:29:33,Delivery,Completed,783.84,0.0,39.19,823.03,UPI
33420,722,4,128,2025-05-31,21:25:34,Takeaway,Completed,1359.36,53.04,65.32,1371.64,Credit Card
33421,11969,15,522,2025-12-03,21:16:01,Takeaway,Cancelled,1761.02,26.9,86.71,1820.83,Credit Card
33422,3207,17,618,2024-01-20,11:57:55,Delivery,Completed,1212.5,5.0,60.38,1267.88,Cash
33423,10381,13,477,2026-08-14,18:31:29,Delivery,Completed,931.41,139.71,39.58,831.28,Wallet
33424,5210,5,149,2024-12-17,18:19:29,Delivery,Cancelled,988.46,106.69,44.09,925.86,Cash
33425,2155,8,287,2025-04-26,18:09:26,Dine-In,Completed,401.08,40.11,18.05,379.02,UPI
33426,7401,13,446,2024-05-16,19:32:12,Dine-In,Cancelled,1653.2,163.16,74.5,1564.54,Credit Card
33427,4632,17,600,2026-05-16,14:43:18,Dine-In,Completed,512.88,0.0,25.64,538.52,Credit Card
33428,9262,7,247,2025-08-09,19:02:21,Delivery,Completed,948.14,142.22,40.3,846.22,Debit Card
33429,8921,15,531,2025-07-12,14:51:32,Dine-In,Cancelled,322.94,16.15,15.34,322.13,UPI
33430,11100,5,152,2024-04-12,18:08:37,Takeaway,Completed,455.22,22.76,21.62,454.08,UPI
33431,12421,19,698,2024-11-30,17:34:49,Takeaway,Completed,981.43,98.71,44.14,926.86,Debit Card
33432,4785,14,488,2024-03-10,18:08:38,Delivery,Completed,1643.21,121.87,76.07,1597.41,Cash
33433,6118,5,152,2025-12-13,20:20:01,Takeaway,Completed,1518.54,28.23,74.52,1564.83,Debit Card
33434,7595,5,165,2024-06-29,11:49:26,Delivery,Completed,812.67,29.44,39.16,822.39,Wallet
33435,512,19,684,2025-11-25,21:47:28,Dine-In,Completed,848.36,83.18,38.26,803.44,Wallet
33436,9346,9,312,2025-06-19,18:54:27,Dine-In,Completed,50.99,2.55,2.42,50.86,UPI
33437,3984,5,163,2025-07-28,12:36:01,Takeaway,Refunded,783.61,35.19,37.42,785.84,Debit Card
33438,11883,5,185,2026-05-30,21:05:58,Dine-In,Completed,1434.06,0.0,71.7,1505.76,UPI
33439,10554,10,353,2024-07-27,12:39:35,Dine-In,Cancelled,1061.94,0.0,53.1,1115.04,Wallet
33440,5593,5,169,2024-03-02,21:04:36,Takeaway,Completed,543.24,16.85,26.32,552.71,UPI
33441,817,12,430,2026-04-21,20:41:57,Takeaway,Completed,1298.01,0.0,64.9,1362.91,Debit Card
33442,1298,16,557,2026-08-04,20:11:10,Delivery,Completed,1951.23,26.7,96.23,2020.76,Debit Card
33443,11373,5,173,2026-06-27,14:20:38,Delivery,Cancelled,1245.85,36.83,60.45,1269.47,Cash
33444,2083,16,570,2025-11-13,17:16:51,Takeaway,Completed,1247.96,55.16,59.64,1252.44,Credit Card
33445,178,17,594,2025-04-12,11:30:39,Delivery,Completed,2173.82,114.27,102.98,2162.53,Debit Card
33446,11062,5,170,2026-02-02,22:14:02,Delivery,Completed,410.72,20.54,19.51,409.69,Debit Card
33447,10019,15,529,2025-03-15,20:25:39,Takeaway,Completed,289.66,28.97,13.03,273.72,UPI
33448,11445,8,278,2024-03-16,14:10:50,Dine-In,Completed,537.6,26.88,25.54,536.26,Wallet
