DeliveryID,OrderID,DeliveryPartner,DeliveryDistanceKM,OrderReadyTime,DeliveryPickupTime,DeliveryTime,DeliveryStatus,DeliveryFee
11990,34533,Porter,4.9,2023-12-15 11:24:33,2023-12-15 11:29:33,2023-12-15 11:50:33,Delivered,50.94
11991,34534,Dunzo,8.16,2025-11-07 20:23:17,2025-11-07 20:38:17,2025-11-07 21:20:17,Delivered,79.26
11992,34535,Swiggy Genie,13.11,2025-09-25 20:51:07,2025-09-25 21:01:07,2025-09-25 22:00:07,Delivered,118.47
11993,34538,Porter,2.33,2025-04-08 13:10:48,2025-04-08 13:16:48,,Returned,36.9
11994,34544,Swiggy Genie,1.93,2026-01-10 14:31:20,2026-01-10 14:39:20,2026-01-10 14:50:20,Delivered,31.45
11995,34547,Own Fleet,7.8,2025-07-12 16:36:18,2025-07-12 16:51:18,2025-07-12 17:23:18,Delivered,88.18
11996,34549,Swiggy Genie,12.67,2024-01-20 19:31:20,2024-01-20 19:46:20,2024-01-20 20:30:20,Delivered,98.99
11997,34560,Shadowfax,5.45,2025-03-22 14:38:44,2025-03-22 14:52:44,2025-03-22 15:14:44,Delivered,54.06
11998,34563,Own Fleet,13.15,2024-10-19 22:14:47,2024-10-19 22:18:47,2024-10-19 23:18:47,Delivered,102.54
11999,34565,Own Fleet,8.68,2024-10-31 22:06:31,2024-10-31 22:16:31,2024-10-31 23:05:31,Delivered,88.53
12000,34572,Own Fleet,4.19,2026-06-18 15:17:44,2026-06-18 15:26:44,2026-06-18 15:48:44,Delivered,55.87
12001,34573,Own Fleet,4.59,2025-12-27 18:05:22,2025-12-27 18:14:22,2025-12-27 18:43:22,Delivered,45.69
12002,34574,Own Fleet,11.6,2026-04-28 17:40:21,2026-04-28 17:42:21,2026-04-28 18:15:21,Delivered,90.26
12003,34578,Porter,14.43,2024-01-21 21:31:48,2024-01-21 21:36:48,2024-01-21 22:47:48,Delivered,97.26
12004,34580,Dunzo,11.64,2024-09-20 18:35:05,2024-09-20 18:47:05,2024-09-20 19:25:05,Delivered,94.94
12005,34581,Porter,14.08,2025-09-20 19:14:52,2025-09-20 19:19:52,2025-09-20 20:04:52,Delivered,130.97
12006,34585,Dunzo,7.03,2024-05-18 21:31:49,2024-05-18 21:35:49,2024-05-18 22:03:49,Delivered,76.49
12007,34595,Shadowfax,13.0,2024-07-02 21:49:21,2024-07-02 21:58:21,2024-07-02 22:44:21,Delivered,134.01
12008,34601,Shadowfax,9.67,2025-09-14 20:18:56,2025-09-14 20:26:56,2025-09-14 21:08:56,Delivered,103.76
12009,34603,Swiggy Genie,0.97,2025-12-15 12:39:11,2025-12-15 12:52:11,2025-12-15 13:00:11,Delivered,24.88
12010,34605,Swiggy Genie,2.61,2024-06-02 22:01:05,2024-06-02 22:12:05,2024-06-02 22:28:05,Delivered,41.42
12011,34606,Own Fleet,4.49,2025-04-27 20:29:54,2025-04-27 20:44:54,2025-04-27 21:06:54,Delivered,49.91
12012,34608,Porter,9.48,2025-06-23 12:39:39,2025-06-23 12:49:39,2025-06-23 13:25:39,Delivered,101.8
12013,34609,Porter,8.37,2024-07-15 20:04:55,2024-07-15 20:08:55,2024-07-15 20:38:55,Delivered,90.27
12014,34610,Own Fleet,13.79,2024-03-27 22:06:59,2024-03-27 22:14:59,2024-03-27 23:07:59,Delivered,118.9
12015,34613,Shadowfax,-10.14,2023-12-13 20:25:15,2023-12-13 20:29:15,,Failed,78.26
12016,34615,Shadowfax,11.51,2024-08-02 18:46:12,2024-08-02 18:52:12,2024-08-02 19:47:12,Delivered,94.11
12017,34618,Shadowfax,0.94,2023-12-23 11:36:41,2023-12-23 11:38:41,2023-12-23 11:49:41,Delivered,25.79
12018,34620,Porter,12.8,2025-05-07 20:34:00,2025-05-07 20:38:00,2025-05-07 21:33:00,Delivered,122.41
12019,34630,Porter,10.46,2023-12-30 19:23:06,2023-12-30 19:36:06,2023-12-30 20:27:06,Delivered,88.28
12020,34634,Shadowfax,1.07,2026-05-25 19:22:46,2026-05-25 19:34:46,2026-05-25 19:46:46,Delivered,27.21
12021,34640,Swiggy Genie,7.12,2024-09-20 18:24:50,2024-09-20 18:33:50,,Cancelled,61.89
12022,34647,Own Fleet,14.36,2024-08-02 13:29:55,2024-08-02 13:36:55,2024-08-02 14:21:55,delivered,127.64
12023,34648,Dunzo,7.74,2025-10-25 13:56:50,2025-10-25 14:06:50,2025-10-25 14:50:50,Delivered,87.53
12024,34652,Dunzo,8.59,2025-06-23 13:52:10,2025-06-23 14:03:10,2025-06-23 14:41:10,Delivered,86.22
12025,34653,Porter,7.54,2026-01-05 18:23:04,2026-01-05 18:35:04,2026-01-05 19:20:04,Delivered,85.01
12026,34654,Porter,5.97,2025-12-20 21:54:54,2025-12-20 22:02:54,2025-12-20 22:28:54,Delivered,68.0
12027,34655,Shadowfax,7.9,2024-09-07 21:12:13,2024-09-07 21:15:13,2024-09-07 21:59:13,Delivered,88.34
12028,34658,Dunzo,5.61,2024-10-21 14:41:47,2024-10-21 14:55:47,2024-10-21 15:23:47,Delivered,53.14
12029,34659,Dunzo,9.24,2025-05-10 21:24:37,2025-05-10 21:33:37,2025-05-10 22:15:37,Delivered,92.83
12030,34662,Own Fleet,3.47,2025-03-11 20:38:58,2025-03-11 20:43:58,2025-03-11 21:06:58,Delivered,39.65
12031,34663,Swiggy Genie,3.08,2026-03-02 12:49:46,2026-03-02 12:58:46,2026-03-02 13:17:46,Delivered,38.39
12032,34671,Porter,11.61,2025-01-11 19:35:43,2025-01-11 19:38:43,2025-01-11 20:17:43,Delivered,105.44
12033,34672,Shadowfax,4.55,2024-02-11 23:09:26,2024-02-11 23:13:26,2024-02-11 23:32:26,Delivered,48.63
12034,34673,Swiggy Genie,1.23,2025-10-08 20:55:25,2025-10-08 21:09:25,2025-10-08 21:22:25,Delivered,28.9
12035,34674,Porter,7.89,2024-04-28 11:21:48,2024-04-28 11:32:48,2024-04-28 12:12:48,Delivered,59.47
12036,34677,Own Fleet,4.02,2026-04-12 16:30:23,2026-04-12 16:40:23,2026-04-12 16:56:23,Delivered,48.38
12037,34678,Shadowfax,13.52,2025-10-21 19:48:50,2025-10-21 19:51:50,2025-10-21 21:00:50,Delivered,126.01
12038,34680,Dunzo,8.46,2025-04-19 19:59:24,2025-04-19 20:03:24,2025-04-19 20:44:24,Delivered,79.46
12039,34681,Dunzo,11.63,2024-09-18 15:10:45,2024-09-18 15:20:45,2024-09-18 15:59:45,Delivered,83.21
12040,34687,Swiggy Genie,9.74,2025-05-10 22:14:43,2025-05-10 22:16:43,2025-05-10 23:06:43,Delivered,106.51
12041,34689,Dunzo,6.4,2026-02-02 18:59:22,2026-02-02 19:06:22,2026-02-02 19:28:22,Delivered,75.82
12042,34691,Swiggy Genie,5.06,2024-01-21 13:27:03,2024-01-21 13:34:03,2024-01-21 13:52:03,Delivered,63.82
12043,34693,Shadowfax,-2.92,2023-12-17 14:34:37,2023-12-17 14:38:37,,Cancelled,43.47
12044,34696,Porter,8.59,2026-02-06 22:33:51,2026-02-06 22:39:51,2026-02-06 23:15:51,Delivered,93.88
12045,34698,Swiggy Genie,5.54,2026-04-01 21:45:40,2026-04-01 21:54:40,2026-04-01 22:14:40,Delivered,62.53
12046,34699,Porter,5.85,2024-08-03 18:17:00,2024-08-03 18:29:00,2024-08-03 19:03:00,Delivered,60.82
12047,34701,Porter,10.72,2024-12-17 13:02:00,2024-12-17 13:07:00,2024-12-17 13:48:00,Delivered,84.01
12048,34707,Shadowfax,7.33,2026-04-30 14:55:52,2026-04-30 15:03:52,2026-04-30 15:37:52,Delivered,70.09
12049,34708,Swiggy Genie,9.94,2026-02-02 19:31:11,2026-02-02 19:38:11,2026-02-02 20:23:11,DELIVERED,104.55
12050,34709,Porter,13.95,2026-07-11 21:34:46,2026-07-11 21:39:46,2026-07-11 22:47:46,Delivered,125.67
12051,34711,Shadowfax,3.59,2025-09-22 19:38:07,2025-09-22 19:42:07,2025-09-22 19:52:07,Delivered,49.6
12052,34712,Own Fleet,9.7,2025-08-02 21:05:39,2025-08-02 21:15:39,2025-08-02 21:51:39,Delivered,81.84
12053,34715,Porter,5.99,2025-08-01 21:20:58,2025-08-01 21:28:58,2025-08-01 21:52:58,Delivered,59.67
12054,34718,Own Fleet,3.64,2025-10-11 20:39:47,2025-10-11 20:50:47,2025-10-11 21:15:47,Delivered,46.84
12055,34719,Swiggy Genie,3.61,2026-04-18 13:47:12,2026-04-18 13:50:12,2026-04-18 14:05:12,Delivered,38.43
12056,34723,Own Fleet,8.76,2026-04-11 19:05:30,2026-04-11 19:11:30,2026-04-11 19:47:30,Delivered,73.14
12057,34725,Porter,14.34,2026-06-13 20:15:50,2026-06-13 20:26:50,2026-06-13 21:43:50,Delivered,145.9
12058,34727,Porter,1.59,2026-01-31 21:12:31,2026-01-31 21:25:31,2026-01-31 21:39:31,Delivered,29.59
12059,34729,Swiggy Genie,2.43,2024-03-08 21:01:32,2024-03-08 21:04:32,2024-03-08 21:14:32,Delivered,34.99
12060,34730,Swiggy Genie,9.49,2025-09-27 18:41:37,2025-09-27 18:50:37,2025-09-27 19:32:37,Delivered,82.47
12061,34733,Own Fleet,2.57,2024-09-23 14:52:45,2024-09-23 14:57:45,2024-09-23 15:10:45,Delivered,36.12
12062,34734,Swiggy Genie,13.37,2024-12-21 11:37:43,2024-12-21 11:51:43,2024-12-21 12:47:43,Delivered,104.8
12063,34738,Porter,3.48,2025-11-15 19:32:32,2025-11-15 19:40:32,2025-11-15 20:02:32,Delivered,44.5
12064,34741,Dunzo,14.16,2026-04-13 13:29:10,2026-04-13 13:38:10,2026-04-13 14:22:10,Delivered,131.27
12065,34743,Own Fleet,6.98,2025-07-12 21:53:59,2025-07-12 22:05:59,2025-07-12 22:39:59,Delivered,68.7
12066,34745,Shadowfax,8.61,2026-01-10 18:17:03,2026-01-10 18:29:03,2026-01-10 19:00:03,Delivered,63.37
12067,34746,Own Fleet,4.49,2025-08-23 19:46:56,2025-08-23 19:58:56,2025-08-23 20:26:56,Delivered,43.73
12068,34748,Porter,2.1,2026-05-28 10:35:16,2026-05-28 10:45:16,2026-05-28 10:51:16,Delivered,34.67
12069,34749,Shadowfax,13.61,2024-12-28 19:42:45,2024-12-28 19:52:45,2024-12-28 21:07:45,Delivered,130.57
12070,34750,Own Fleet,0.66,2024-06-22 22:06:44,2024-06-22 22:21:44,2024-06-22 22:26:44,Delivered,24.08
12071,34751,Own Fleet,4.19,2026-03-26 19:20:29,2026-03-26 19:22:29,,Returned,42.71
12072,34754,Porter,1.13,2026-02-19 12:15:46,2026-02-19 12:24:46,2026-02-19 12:34:46,Delivered,27.34
12073,34761,Shadowfax,3.55,2025-01-12 11:40:32,2025-01-12 11:44:32,,Failed,38.24
12074,34762,Shadowfax,11.57,2025-07-02 13:39:00,2025-07-02 13:54:00,2025-07-02 14:46:00,Delivered,86.62
12075,34764,Dunzo,5.22,2025-02-02 18:52:46,2025-02-02 19:06:46,2025-02-02 19:22:46,Delivered,50.69
12076,34766,Own Fleet,12.15,2026-03-06 22:58:42,2026-03-06 23:12:42,2026-03-07 00:02:42,Delivered,93.5
12077,34778,Shadowfax,10.96,2024-09-07 12:53:25,2024-09-07 13:06:25,2024-09-07 14:03:25,Delivered,111.17
12078,34779,Porter,1.41,2025-10-25 20:13:17,2025-10-25 20:26:17,2025-10-25 20:35:17,Delivered,31.06
12079,34781,Shadowfax,5.92,2024-02-10 18:34:37,2024-02-10 18:48:37,2024-02-10 19:10:37,Delivered,70.76
12080,34782,Own Fleet,0.59,2026-08-18 18:57:03,2026-08-18 19:05:03,2026-08-18 19:13:03,Delivered,25.15
12081,34784,Porter,9.81,2026-06-09 21:09:29,2026-06-09 21:22:29,2026-06-09 22:13:29,Delivered,72.22
12082,34786,Shadowfax,10.94,2025-09-23 19:33:39,2025-09-23 19:42:39,2025-09-23 20:29:39,Delivered,89.85
12083,34789,Dunzo,4.63,2025-08-23 14:00:40,2025-08-23 14:13:40,2025-08-23 14:36:40,Delivered,59.25
12084,34791,Shadowfax,3.89,2024-12-25 13:41:29,2024-12-25 13:45:29,2024-12-25 14:02:29,Delivered,51.35
12085,34796,Swiggy Genie,5.25,2024-06-08 21:39:53,2024-06-08 21:52:53,,Failed,53.3
12086,34800,Own Fleet,8.01,2026-06-13 19:34:02,2026-06-13 19:39:02,2026-06-13 20:16:02,Delivered,84.26
12087,34801,Swiggy Genie,11.15,2024-10-05 19:27:08,2024-10-05 19:38:08,2024-10-05 20:22:08,Delivered,82.5
12088,34803,Dunzo,11.82,2025-08-18 13:34:12,2025-08-18 13:43:12,2025-08-18 14:35:12,Delivered,106.46
12089,34804,Dunzo,5.31,2025-10-21 12:21:00,2025-10-21 12:32:00,,Delivered,48.38
12090,34805,Own Fleet,8.46,2024-05-22 12:33:23,2024-05-22 12:37:23,2024-05-22 13:00:23,Delivered,66.06
12091,34807,Porter,8.02,2024-02-21 19:07:52,2024-02-21 19:13:52,2024-02-21 19:41:52,Delivered,88.76
12092,34810,Shadowfax,3.23,2024-03-23 14:39:30,2024-03-23 14:50:30,2024-03-23 15:05:30,Delivered,47.55
12093,34816,Swiggy Genie,5.6,2025-05-04 23:03:43,2025-05-04 23:12:43,2025-05-04 23:34:43,Delivered,49.27
12094,34817,Shadowfax,1.92,2025-09-12 19:09:48,2025-09-12 19:11:48,2025-09-12 19:28:48,Delivered,32.91
12095,34818,Dunzo,0.97,2025-03-29 23:20:48,2025-03-29 23:24:48,2025-03-29 23:33:48,Delivered,27.57
12096,34820,Dunzo,6.27,2026-04-09 19:12:58,2026-04-09 19:27:58,2026-04-09 19:55:58,Delivered,63.14
12097,34821,Dunzo,5.73,2025-07-14 13:34:51,2025-07-14 13:46:51,2025-07-14 14:09:51,Delivered,70.59
12098,34826,Dunzo,12.9,2026-01-10 19:01:12,2026-01-10 19:08:12,2026-01-10 20:19:12,Delivered,131.18
12099,34827,Shadowfax,9.12,2026-02-08 19:17:45,2026-02-08 19:22:45,2026-02-08 19:47:45,Delivered,86.75
12100,34829,Own Fleet,5.51,2025-06-07 19:42:12,2025-06-07 19:52:12,2025-06-07 20:16:12,Delivered,50.83
12101,34832,Porter,6.14,2026-08-02 22:48:03,2026-08-02 22:57:03,2026-08-02 23:24:03,Delivered,66.68
12102,34836,Own Fleet,9.48,2024-01-20 13:21:46,2024-01-20 13:24:46,2024-01-20 14:04:46,Delivered,84.9
12103,34837,Dunzo,9.16,2024-05-04 21:42:10,2024-05-04 21:55:10,2024-05-04 22:34:10,Delivered,95.57
12104,34838,Shadowfax,12.3,2024-08-31 21:39:05,2024-08-31 21:52:05,2024-08-31 22:39:05,Delivered,113.26
12105,34844,Swiggy Genie,11.98,2024-07-17 21:52:18,2024-07-17 21:58:18,2024-07-17 22:41:18,Delivered,82.57
12106,34846,Own Fleet,11.15,2024-07-03 12:53:56,2024-07-03 12:59:56,2024-07-03 13:27:56,Delivered,98.12
12107,34848,Shadowfax,2.49,2025-03-23 21:17:39,2025-03-23 21:20:39,2025-03-23 21:36:39,Delivered,42.21
12108,34852,Dunzo,9.38,2025-03-08 21:32:47,2025-03-08 21:35:47,2025-03-08 22:25:47,Delivered,91.45
12109,34859,Swiggy Genie,4.44,2024-02-09 20:58:01,2024-02-09 21:01:01,2024-02-09 21:30:01,Delivered,59.71
12110,34865,Swiggy Genie,2.28,2024-01-27 21:08:45,2024-01-27 21:21:45,2024-01-27 21:38:45,Delivered,35.31
12111,34866,Swiggy Genie,7.54,2024-01-20 16:06:22,2024-01-20 16:09:22,,Pending,59.26
12112,34867,Dunzo,8.22,2025-06-30 20:39:16,2025-06-30 20:52:16,2025-06-30 21:21:16,Delivered,69.33
12113,34873,Shadowfax,1.79,2024-11-01 21:50:21,2024-11-01 22:02:21,2024-11-01 22:10:21,Delivered,30.27
12114,34881,Dunzo,1.03,2025-05-08 14:56:17,2025-05-08 15:03:17,2025-05-08 15:06:17,Delivered,25.73
12115,34884,Swiggy Genie,10.16,2024-07-07 21:05:12,2024-07-07 21:10:12,,Failed,97.49
12116,34885,Swiggy Genie,2.17,2026-06-27 18:51:29,2026-06-27 19:06:29,,Pending,38.21
12117,34890,Porter,5.07,2026-02-15 16:37:47,2026-02-15 16:49:47,,Cancelled,64.6
12118,34894,Shadowfax,4.06,2026-02-08 16:49:16,2026-02-08 17:00:16,2026-02-08 17:12:16,Delivered,53.95
12119,34896,Shadowfax,3.63,2026-04-11 20:40:57,2026-04-11 20:46:57,2026-04-11 21:12:57,Delivered,40.87
12120,34900,Shadowfax,13.54,2025-03-17 20:39:30,2025-03-17 20:48:30,2025-03-17 21:23:30,Delivered,98.65
12121,34903,Shadowfax,4.93,2024-05-25 18:38:00,2024-05-25 18:50:00,2024-05-25 19:12:00,Delivered,52.26
12122,34909,Own Fleet,2.99,2024-12-20 20:06:56,2024-12-20 20:18:56,2024-12-20 20:35:56,Delivered,43.01
12123,34910,Swiggy Genie,11.33,2026-08-18 21:04:35,2026-08-18 21:17:35,,Returned,80.19
12124,34911,Porter,8.46,2024-03-02 17:25:40,2024-03-02 17:40:40,2024-03-02 18:12:40,Delivered,75.37
12125,34914,Swiggy Genie,6.28,2024-07-03 20:32:40,2024-07-03 20:34:40,,Cancelled,67.24
12126,34917,Dunzo,12.25,2024-02-25 10:49:44,2024-02-25 10:52:44,2024-02-25 11:35:44,Delivered,105.92
12127,34919,Shadowfax,4.08,2025-07-19 14:36:36,2025-07-19 14:43:36,2025-07-19 15:01:36,Delivered,54.57
12128,34925,Dunzo,10.84,2026-08-11 23:00:59,2026-08-11 23:11:59,2026-08-11 23:44:59,Delivered,109.45
12129,34927,Swiggy Genie,0.83,2024-03-27 19:12:08,2024-03-27 19:14:08,2024-03-27 19:23:08,Delivered,26.27
12130,34928,Swiggy Genie,5.26,2024-10-31 15:08:33,2024-10-31 15:18:33,2024-10-31 15:45:33,Delivered,47.9
12131,34931,Porter,5.72,2025-08-25 18:37:43,2025-08-25 18:42:43,2025-08-25 19:16:43,Delivered,70.25
12132,34932,Swiggy Genie,6.02,2025-04-05 11:14:54,2025-04-05 11:28:54,2025-04-05 11:53:54,Delivered,63.95
12133,34933,Dunzo,6.85,2023-12-30 21:50:27,2023-12-30 22:04:27,2023-12-30 22:29:27,Delivered,54.91
12134,34934,Own Fleet,10.4,2024-06-02 21:49:28,2024-06-02 21:54:28,2024-06-02 22:36:28,Delivered,107.67
12135,34935,Porter,6.79,2026-03-14 12:42:06,2026-03-14 12:45:06,2026-03-14 13:14:06,Delivered,55.67
12136,34936,Own Fleet,2.28,2024-04-07 20:30:43,2024-04-07 20:35:43,2024-04-07 20:48:43,Delivered,36.07
12137,34938,Dunzo,11.68,2024-01-21 18:54:27,2024-01-21 19:05:27,2024-01-21 20:00:27,Delivered,114.99
12138,34941,Dunzo,7.25,2026-01-03 18:28:05,2026-01-03 18:32:05,2026-01-03 18:58:05,Delivered,63.28
12139,34943,Swiggy Genie,5.6,2025-02-02 18:42:44,2025-02-02 18:50:44,2025-02-02 19:23:44,Delivered,61.51
12140,34955,Porter,0.55,2025-08-04 10:41:51,2025-08-04 10:44:51,2025-08-04 10:53:51,Delivered,24.52
12141,34958,Dunzo,12.23,2026-03-21 13:46:18,2026-03-21 13:55:18,2026-03-21 14:32:18,Delivered,109.2
12142,34959,Porter,12.21,2025-05-30 17:30:15,2025-05-30 17:37:15,2025-05-30 18:22:15,Delivered,118.41
12143,34961,Porter,7.72,2025-08-30 21:15:03,2025-08-30 21:17:03,2025-08-30 21:55:03,Delivered,70.73
12144,34962,Own Fleet,8.49,2026-08-17 14:23:50,2026-08-17 14:26:50,2026-08-17 14:53:50,Delivered,74.84
12145,34966,Dunzo,4.02,2024-12-15 18:27:26,2024-12-15 18:41:26,,Failed,50.56
12146,34967,Shadowfax,2.97,2026-07-05 21:59:19,2026-07-05 22:05:19,2026-07-05 22:18:19,Delivered,37.41
12147,34968,Shadowfax,9.27,2025-02-03 17:21:59,2025-02-03 17:32:59,2025-02-03 18:06:59,Delivered,71.93
12148,34971,Own Fleet,10.85,2024-09-14 21:37:48,2024-09-14 21:43:48,2024-09-14 22:24:48,DELIVERED,90.13
12149,34977,Porter,6.45,2026-01-31 15:05:08,2026-01-31 15:11:08,2026-01-31 15:32:08,Delivered,65.85
12150,34979,Own Fleet,3.23,2025-09-07 12:47:58,2025-09-07 12:58:58,2025-09-07 13:06:58,Delivered,39.06
12151,34981,Shadowfax,12.91,2026-02-06 20:17:50,2026-02-06 20:31:50,2026-02-06 21:37:50,Delivered,134.35
12152,34984,Own Fleet,11.26,2025-02-14 19:32:16,2025-02-14 19:43:16,2025-02-14 20:43:16,Delivered,107.8
12153,34985,Own Fleet,3.66,2024-06-07 16:31:35,2024-06-07 16:39:35,2024-06-07 16:56:35,Delivered,39.19
12154,34990,Swiggy Genie,1.04,2025-04-22 21:24:12,2025-04-22 21:35:12,2025-04-22 21:43:12,Delivered,26.98
12155,34992,Dunzo,4.06,2023-12-28 18:17:23,2023-12-28 18:32:23,2023-12-28 18:51:23,Delivered,56.41
12156,34993,Porter,10.06,2025-05-18 21:45:12,2025-05-18 21:55:12,2025-05-18 22:27:12,Delivered,71.9
12157,34994,Dunzo,0.58,2026-02-21 14:30:15,2026-02-21 14:32:15,,Delivered,24.99
12158,35002,Porter,6.01,2024-02-26 20:23:17,2024-02-26 20:31:17,2024-02-26 21:00:17,Delivered,73.26
12159,35005,Swiggy Genie,4.53,2023-12-16 12:55:36,2023-12-16 13:01:36,2023-12-16 13:20:36,Delivered,56.47
12160,35008,Shadowfax,6.15,2026-04-04 13:56:59,2026-04-04 14:10:59,2026-04-04 14:37:59,Delivered,68.72
12161,35010,Swiggy Genie,1.64,2023-12-23 19:39:30,2023-12-23 19:45:30,2023-12-23 19:57:30,Delivered,28.57
12162,35011,Porter,7.09,2024-04-28 20:47:57,2024-04-28 20:56:57,2024-04-28 21:38:57,Delivered,69.07
12163,35014,Shadowfax,8.62,2026-08-15 12:53:18,2026-08-15 13:08:18,2026-08-15 13:50:18,Delivered,80.7
12164,35018,Shadowfax,4.83,2026-03-08 21:14:22,2026-03-08 21:23:22,2026-03-08 21:42:22,Delivered,46.08
12165,35019,Shadowfax,9.31,2025-04-11 17:19:08,2025-04-11 17:27:08,2025-04-11 17:59:08,Delivered,99.6
12166,35020,Porter,11.62,2025-02-01 11:55:24,2025-02-01 12:02:24,,Cancelled,85.69
12167,35021,Own Fleet,13.58,2025-12-07 16:09:26,2025-12-07 16:24:26,2025-12-07 17:10:26,Delivered,127.02
12168,35024,Own Fleet,2.72,2024-08-21 17:17:57,2024-08-21 17:25:57,2024-08-21 17:40:57,Delivered,36.83
12169,35028,Porter,12.9,2024-11-01 21:48:52,2024-11-01 21:53:52,2024-11-01 22:36:52,Delivered,91.76
12170,35029,Own Fleet,1.44,2024-03-27 13:50:20,2024-03-27 14:04:20,2024-03-27 14:09:20,Delivered,31.34
12171,35031,Own Fleet,1.75,2026-03-23 14:10:57,2026-03-23 14:20:57,,Returned,32.96
12172,35033,Shadowfax,9.62,2026-06-16 17:15:01,2026-06-16 17:27:01,2026-06-16 18:11:01,Delivered,84.38
12173,35035,Porter,14.14,2024-11-30 15:01:54,2024-11-30 15:12:54,2024-11-30 15:55:54,Delivered,122.04
12174,35038,Own Fleet,0.93,2025-04-05 22:31:23,2025-04-05 22:33:23,2025-04-05 22:44:23,Delivered,27.36
12175,35039,Swiggy Genie,13.37,2026-04-13 20:04:40,2026-04-13 20:14:40,2026-04-13 21:11:40,Delivered,91.85
12176,35041,Swiggy Genie,2.96,2026-08-18 18:31:43,2026-08-18 18:44:43,2026-08-18 19:02:43,Delivered,39.51
12177,35043,Dunzo,11.42,2024-05-01 13:00:49,2024-05-01 13:11:49,2024-05-01 14:12:49,Delivered,117.19
12178,35046,Own Fleet,9.8,2025-08-16 17:19:39,2025-08-16 17:30:39,2025-08-16 18:02:39,Delivered,100.09
12179,35047,Swiggy Genie,5.59,2024-12-10 14:32:32,2024-12-10 14:40:32,2024-12-10 15:08:32,Delivered,51.14
12180,35050,Own Fleet,12.7,2024-03-09 22:14:03,2024-03-09 22:25:03,,Cancelled,125.21
12181,35051,Dunzo,5.33,2025-01-18 21:27:12,2025-01-18 21:31:12,2025-01-18 22:00:12,DELIVERED,49.66
12182,35055,Dunzo,8.02,2026-03-17 11:33:56,2026-03-17 11:48:56,2026-03-17 12:11:56,delivered,80.9
12183,35058,Own Fleet,6.06,2024-03-02 12:19:44,2024-03-02 12:23:44,2024-03-02 12:50:44,Delivered,56.38
12184,35060,Own Fleet,14.28,2025-05-01 21:27:20,2025-05-01 21:38:20,2025-05-01 22:56:20,Delivered,96.3
12185,35062,Porter,3.81,2026-05-16 20:05:16,2026-05-16 20:09:16,2026-05-16 20:25:16,Delivered,40.14
12186,35064,Shadowfax,7.4,2024-09-23 21:20:04,2024-09-23 21:31:04,2024-09-23 21:58:04,Delivered,76.63
12187,35069,Dunzo,2.18,2025-02-16 20:22:50,2025-02-16 20:35:50,2025-02-16 20:52:50,Delivered,31.04
12188,35072,Own Fleet,13.29,2024-11-16 10:46:47,2024-11-16 10:55:47,2024-11-16 11:50:47,Delivered,131.87
12189,35075,Own Fleet,6.79,2025-05-25 13:34:34,2025-05-25 13:37:34,2025-05-25 14:11:34,Delivered,69.02
12190,35078,Porter,12.89,2023-12-21 20:49:27,2023-12-21 20:57:27,2023-12-21 21:52:27,Delivered,132.17
12191,35083,Own Fleet,14.21,2024-06-15 20:27:09,2024-06-15 20:29:09,2024-06-15 21:34:09,Delivered,113.34
12192,35086,Swiggy Genie,4.33,2024-08-13 17:18:00,2024-08-13 17:30:00,2024-08-13 17:49:00,Delivered,54.57
12193,35087,Porter,14.46,2025-09-09 18:50:59,2025-09-09 19:02:59,2025-09-09 19:44:59,Delivered,130.4
12194,35088,Own Fleet,1.08,2024-04-30 20:29:49,2024-04-30 20:36:49,2024-04-30 20:49:49,Delivered,26.74
12195,35089,Swiggy Genie,6.61,2025-01-18 19:26:32,2025-01-18 19:36:32,2025-01-18 20:12:32,Delivered,78.53
12196,35091,Dunzo,6.46,2026-04-26 15:58:47,2026-04-26 16:11:47,2026-04-26 16:36:47,Delivered,55.47
12197,35102,Dunzo,14.27,2024-08-31 19:31:06,2024-08-31 19:43:06,2024-08-31 20:57:06,Delivered,100.43
12198,35108,Shadowfax,0.8,2024-02-17 21:52:40,2024-02-17 22:01:40,2024-02-17 22:03:40,Delivered,24.68
12199,35120,Own Fleet,0.99,2024-02-19 21:41:48,2024-02-19 21:47:48,2024-02-19 21:52:48,Delivered,28.26
12200,35126,Porter,13.82,2024-08-22 20:42:28,2024-08-22 20:47:28,,Returned,118.76
12201,35128,Porter,2.13,2025-08-06 23:06:49,2025-08-06 23:08:49,2025-08-06 23:17:49,delivered,35.86
12202,35129,Own Fleet,1.82,2024-10-12 21:15:14,2024-10-12 21:29:14,2024-10-12 21:41:14,Delivered,31.3
12203,35133,Dunzo,5.23,2024-01-19 22:12:43,2024-01-19 22:27:43,2024-01-19 22:43:43,Delivered,66.14
12204,35141,Porter,1.05,2025-03-31 12:45:27,2025-03-31 12:58:27,2025-03-31 13:02:27,Delivered,27.95
12205,35142,Dunzo,2.45,2024-02-24 20:29:04,2024-02-24 20:32:04,2024-02-24 20:40:04,Delivered,32.29
12206,35143,Dunzo,7.43,2024-09-23 12:28:02,2024-09-23 12:40:02,2024-09-23 13:17:02,Delivered,82.02
12207,35144,Shadowfax,10.63,2023-12-24 17:55:37,2023-12-24 18:05:37,2023-12-24 18:47:37,Delivered,79.11
12208,35146,Own Fleet,7.67,2026-08-01 20:30:47,2026-08-01 20:39:47,2026-08-01 21:12:47,Delivered,73.17
