CostID,BranchID,CostDate,CostCategory,CostAmount,Description
4808,19,2026-01-01,Miscellaneous,17168.65,Miscellaneous expense for January 2026
4809,19,2026-02-01,Rent,181639.27,Rent expense for February 2026
4810,19,2026-02-01,Electricity,50717.98,Electricity expense for February 2026
4811,19,2026-02-01,Salaries,412468.97,Salaries expense for February 2026
4812,19,2026-02-01,Maintenance,17455.41,Maintenance expense for February 2026
4813,19,2026-02-01,Delivery,60580.28,Delivery expense for February 2026
4814,19,2026-02-01,Cleaning,10711.83,Cleaning expense for February 2026
4815,19,2026-02-01,Repairs,34128.65,Repairs expense for February 2026
4816,19,2026-02-01,Miscellaneous,9204.88,Miscellaneous expense for February 2026
4817,19,2026-03-01,Rent,135355.71,Rent expense for March 2026
4818,19,2026-03-01,Electricity,52658.43,Electricity expense for March 2026
4819,19,2026-03-01,Salaries,544407.85,Salaries expense for March 2026
4820,19,2026-03-01,Maintenance,9554.73,Maintenance expense for March 2026
4821,19,2026-03-01,Delivery,34534.29,Delivery expense for March 2026
4822,19,2026-03-01,Cleaning,10779.08,Cleaning expense for March 2026
4823,19,2026-03-01,Repairs,32506.25,Repairs expense for March 2026
4824,19,2026-03-01,Miscellaneous,9553.36,Miscellaneous expense for March 2026
4825,19,2026-04-01,Rent,133227.11,Rent expense for April 2026
4826,19,2026-04-01,Electricity,42480.65,Electricity expense for April 2026
4827,19,2026-04-01,Salaries,544267.2,Salaries expense for April 2026
4828,19,2026-04-01,Maintenance,16978.2,Maintenance expense for April 2026
4829,19,2026-04-01,Delivery,49899.2,Delivery expense for April 2026
4830,19,2026-04-01,Cleaning,8061.67,Cleaning expense for April 2026
4831,19,2026-04-01,Repairs,9988.43,Repairs expense for April 2026
4832,19,2026-04-01,Miscellaneous,11049.73,Miscellaneous expense for April 2026
4833,19,2026-05-01,Rent,100656.47,Rent expense for May 2026
4834,19,2026-05-01,Electricity,44926.96,Electricity expense for May 2026
4835,19,2026-05-01,Salaries,414023.09,Salaries expense for May 2026
4836,19,2026-05-01,Maintenance,25795.91,Maintenance expense for May 2026
4837,19,2026-05-01,Delivery,47387.31,Delivery expense for May 2026
4838,19,2026-05-01,Cleaning,12584.67,Cleaning expense for May 2026
4839,19,2026-05-01,Repairs,36819.28,Repairs expense for May 2026
4840,19,2026-05-01,Miscellaneous,19425.41,Miscellaneous expense for May 2026
4841,19,2026-06-01,Rent,95453.77,Rent expense for June 2026
4842,19,2026-06-01,ELECTRICITY,41569.84,Electricity expense for June 2026
4843,19,2026-06-01,Salaries,559173.43,Salaries expense for June 2026
4844,19,2026-06-01,Maintenance,25621.96,Maintenance expense for June 2026
4845,19,2026-06-01,Delivery,42931.8,Delivery expense for June 2026
4846,19,2026-06-01,Cleaning,6356.5,Cleaning expense for June 2026
4847,19,2026-06-01,Repairs,7888.05,Repairs expense for June 2026
4848,19,2026-06-01,Miscellaneous,19741.17,Miscellaneous expense for June 2026
4849,19,2026-07-01,Rent,115932.9,Rent expense for July 2026
4850,19,2026-07-01,Electricity,37647.72,Electricity expense for July 2026
4851,19,2026-07-01,Salaries,499669.98,Salaries expense for July 2026
4852,19,2026-07-01,Maintenance,29534.83,Maintenance expense for July 2026
4853,19,2026-07-01,Delivery,29855.18,Delivery expense for July 2026
4854,19,2026-07-01,Cleaning,9626.28,Cleaning expense for July 2026
4855,19,2026-07-01,Repairs,21053.96,Repairs expense for July 2026
4856,19,2026-07-01,Miscellaneous,18498.03,Miscellaneous expense for July 2026
4857,19,2026-08-01,Rent,81467.57,Rent expense for August 2026
4858,19,2026-08-01,Electricity,34409.03,Electricity expense for August 2026
4859,19,2026-08-01,Salaries,525005.37,Salaries expense for August 2026
4860,19,2026-08-01,Maintenance,17103.01,Maintenance expense for August 2026
4861,19,2026-08-01,Delivery,21629.18,Delivery expense for August 2026
4862,19,2026-08-01,Cleaning,11950.59,Cleaning expense for August 2026
4863,19,2026-08-01,Repairs,11749.17,Repairs expense for August 2026
4864,19,2026-08-01,Miscellaneous,5678.62,Miscellaneous expense for August 2026
4865,20,2024-01-01,Rent,270932.64,Rent expense for January 2024
4866,20,2024-01-01,Electricity,85987.0,Electricity expense for January 2024
4867,20,2024-01-01,Salaries,682651.92,Salaries expense for January 2024
4868,20,2024-01-01,Maintenance,25752.79,Maintenance expense for January 2024
4869,20,2024-01-01,Delivery,79991.67,Delivery expense for January 2024
4870,20,2024-01-01,Cleaning,9118.61,Cleaning expense for January 2024
4871,20,2024-01-01,Repairs,23532.26,Repairs expense for January 2024
4872,20,2024-01-01,Miscellaneous,10591.81,Miscellaneous expense for January 2024
4873,20,2024-02-01,Rent,368496.79,Rent expense for February 2024
4874,20,2024-02-01,Electricity,91494.39,Electricity expense for February 2024
4875,20,2024-02-01,Salaries,567882.88,Salaries expense for February 2024
4876,20,2024-02-01,Maintenance,21998.49,Maintenance expense for February 2024
4877,20,2024-02-01,Delivery,55745.02,Delivery expense for February 2024
4878,20,2024-02-01,Cleaning,22613.02,Cleaning expense for February 2024
4879,20,2024-02-01,Repairs,22896.4,Repairs expense for February 2024
4880,20,2024-02-01,Miscellaneous,29627.9,Miscellaneous expense for February 2024
4881,20,2024-03-01,Rent,273119.0,Rent expense for March 2024
4882,20,2024-03-01,Electricity,80275.98,Electricity expense for March 2024
4883,20,2024-03-01,Salaries,757299.6,Salaries expense for March 2024
4884,20,2024-03-01,Maintenance,39647.13,Maintenance expense for March 2024
4885,20,2024-03-01,Delivery,30144.76,Delivery expense for March 2024
4886,20,2024-03-01,Cleaning,14768.32,Cleaning expense for March 2024
4887,20,2024-03-01,Repairs,47336.14,Repairs expense for March 2024
4888,20,2024-03-01,Miscellaneous,29807.04,Miscellaneous expense for March 2024
4889,20,2024-04-01,Rent,373047.44,Rent expense for April 2024
4890,20,2024-04-01,Electricity,57343.15,Electricity expense for April 2024
4891,20,2024-04-01,Salaries,622404.8,Salaries expense for April 2024
4892,20,2024-04-01,Maintenance,39595.4,Maintenance expense for April 2024
4893,20,2024-04-01,Delivery,58323.57,Delivery expense for April 2024
4894,20,2024-04-01,Cleaning,22145.99,Cleaning expense for April 2024
4895,20,2024-04-01,Repairs,54148.55,Repairs expense for April 2024
4896,20,2024-04-01,Miscellaneous,30508.62,Miscellaneous expense for April 2024
4897,20,2024-05-01,Rent,156477.05,Rent expense for May 2024
4898,20,2024-05-01,electricity,72990.51,Electricity expense for May 2024
4899,20,2024-05-01,Salaries,666469.7,Salaries expense for May 2024
4900,20,2024-05-01,Maintenance,17821.57,Maintenance expense for May 2024
4901,20,2024-05-01,Delivery,61049.63,Delivery expense for May 2024
4902,20,2024-05-01,Cleaning,11733.69,Cleaning expense for May 2024
4903,20,2024-05-01,Repairs,25487.47,Repairs expense for May 2024
4904,20,2024-05-01,Miscellaneous,24128.85,Miscellaneous expense for May 2024
4905,20,2024-06-01,Rent,142746.68,Rent expense for June 2024
4906,20,2024-06-01,Electricity,101117.13,Electricity expense for June 2024
4907,20,2024-06-01,Salaries,830327.6,Salaries expense for June 2024
4908,20,2024-06-01,Maintenance,13193.11,Maintenance expense for June 2024
4909,20,2024-06-01,Delivery,63084.6,Delivery expense for June 2024
4910,20,2024-06-01,Cleaning,15662.66,Cleaning expense for June 2024
4911,20,2024-06-01,Repairs,43970.61,Repairs expense for June 2024
4912,20,2024-06-01,Miscellaneous,26781.16,Miscellaneous expense for June 2024
4913,20,2024-07-01,Rent,228126.1,Rent expense for July 2024
4914,20,2024-07-01,Electricity,47968.34,Electricity expense for July 2024
4915,20,2024-07-01,Salaries,669746.46,Salaries expense for July 2024
4916,20,2024-07-01,Maintenance,36326.7,Maintenance expense for July 2024
4917,20,2024-07-01,Delivery,90511.48,Delivery expense for July 2024
4918,20,2024-07-01,Cleaning,9573.23,Cleaning expense for July 2024
4919,20,2024-07-01,Repairs,44351.28,Repairs expense for July 2024
4920,20,2024-07-01,Miscellaneous,25785.85,Miscellaneous expense for July 2024
4921,20,2024-08-01,Rent,325516.33,Rent expense for August 2024
4922,20,2024-08-01,Electricity,78408.33,Electricity expense for August 2024
4923,20,2024-08-01,Salaries,882347.99,Salaries expense for August 2024
4924,20,2024-08-01,Maintenance,36918.14,Maintenance expense for August 2024
4925,20,2024-08-01,Delivery,29831.55,Delivery expense for August 2024
4926,20,2024-08-01,Cleaning,22098.05,Cleaning expense for August 2024
4927,20,2024-08-01,Repairs,58339.36,Repairs expense for August 2024
4928,20,2024-08-01,Miscellaneous,27767.06,Miscellaneous expense for August 2024
4929,20,2024-09-01,Rent,331519.12,Rent expense for September 2024
4930,20,2024-09-01,Electricity,76639.16,Electricity expense for September 2024
4931,20,2024-09-01,Salaries,559094.47,Salaries expense for September 2024
4932,20,2024-09-01,Maintenance,25951.58,Maintenance expense for September 2024
4933,20,2024-09-01,Delivery,47832.56,Delivery expense for September 2024
4934,20,2024-09-01,Cleaning,15926.54,Cleaning expense for September 2024
4935,20,2024-09-01,Repairs,8512.22,Repairs expense for September 2024
4936,20,2024-09-01,Miscellaneous,12834.64,Miscellaneous expense for September 2024
4937,20,2024-10-01,Rent,234310.2,Rent expense for October 2024
4938,20,2024-10-01,Electricity,48736.22,Electricity expense for October 2024
4939,20,2024-10-01,Salaries,1070413.55,Salaries expense for October 2024
4940,20,2024-10-01,Maintenance,16641.14,Maintenance expense for October 2024
4941,20,2024-10-01,Delivery,44101.85,Delivery expense for October 2024
4942,20,2024-10-01,Cleaning,10920.88,Cleaning expense for October 2024
4943,20,2024-10-01,Repairs,20064.63,Repairs expense for October 2024
4944,20,2024-10-01,Miscellaneous,16469.71,Miscellaneous expense for October 2024
4945,20,2024-11-01,Rent,151030.6,Rent expense for November 2024
4946,20,2024-11-01,Electricity,55016.39,Electricity expense for November 2024
4947,20,2024-11-01,Salaries,822285.36,Salaries expense for November 2024
4948,20,2024-11-01,Maintenance,43858.74,Maintenance expense for November 2024
4949,20,2024-11-01,Delivery,63769.68,Delivery expense for November 2024
4950,20,2024-11-01,Cleaning,17330.26,Cleaning expense for November 2024
4951,20,2024-11-01,Repairs,20289.72,Repairs expense for November 2024
4952,20,2024-11-01,Miscellaneous,26230.16,Miscellaneous expense for November 2024
4953,20,2024-12-01,Rent,206235.06,Rent expense for December 2024
4954,20,2024-12-01,Electricity,81920.43,Electricity expense for December 2024
4955,20,2024-12-01,Salaries,829539.99,Salaries expense for December 2024
4956,20,2024-12-01,Maintenance,42816.14,Maintenance expense for December 2024
4957,20,2024-12-01,Delivery,28787.18,Delivery expense for December 2024
4958,20,2024-12-01,Cleaning,19982.43,Cleaning expense for December 2024
4959,20,2024-12-01,Repairs,56139.91,Repairs expense for December 2024
4960,20,2024-12-01,Miscellaneous,21403.0,Miscellaneous expense for December 2024
4961,20,2025-01-01,Rent,390020.56,Rent expense for January 2025
4962,20,2025-01-01,Electricity,103224.21,Electricity expense for January 2025
4963,20,2025-01-01,Salaries,744846.52,Salaries expense for January 2025
4964,20,2025-01-01,Maintenance,33333.92,Maintenance expense for January 2025
4965,20,2025-01-01,Delivery,70434.37,Delivery expense for January 2025
4966,20,2025-01-01,Cleaning,10262.7,Cleaning expense for January 2025
4967,20,2025-01-01,Repairs,30615.5,Repairs expense for January 2025
4968,20,2025-01-01,Miscellaneous,22793.14,Miscellaneous expense for January 2025
4969,20,2025-02-01,Rent,328541.94,Rent expense for February 2025
4970,20,2025-02-01,Electricity,71505.8,Electricity expense for February 2025
4971,20,2025-02-01,Salaries,1014475.55,Salaries expense for February 2025
4972,20,2025-02-01,Maintenance,33317.98,Maintenance expense for February 2025
4973,20,2025-02-01,Delivery,51175.7,Delivery expense for February 2025
4974,20,2025-02-01,Cleaning,9396.65,Cleaning expense for February 2025
4975,20,2025-02-01,Repairs,56026.86,Repairs expense for February 2025
4976,20,2025-02-01,Miscellaneous,22523.02,Miscellaneous expense for February 2025
4977,20,2025-03-01,Rent,331748.62,Rent expense for March 2025
4978,20,2025-03-01,Electricity,43555.42,Electricity expense for March 2025
4979,20,2025-03-01,Salaries,593686.16,Salaries expense for March 2025
4980,20,2025-03-01,Maintenance,38844.87,Maintenance expense for March 2025
4981,20,2025-03-01,Delivery,78161.1,Delivery expense for March 2025
4982,20,2025-03-01,Cleaning,14756.59,Cleaning expense for March 2025
4983,20,2025-03-01,Repairs,58043.91,Repairs expense for March 2025
4984,20,2025-03-01,Miscellaneous,26767.81,Miscellaneous expense for March 2025
4985,20,2025-04-01,Rent,230816.49,Rent expense for April 2025
4986,20,2025-04-01,Electricity,93686.53,Electricity expense for April 2025
4987,20,2025-04-01,Salaries,1103146.46,Salaries expense for April 2025
4988,20,2025-04-01,Maintenance,31204.98,Maintenance expense for April 2025
4989,20,2025-04-01,Delivery,76612.93,Delivery expense for April 2025
4990,20,2025-04-01,Cleaning,18336.57,Cleaning expense for April 2025
4991,20,2025-04-01,Repairs,53154.28,Repairs expense for April 2025
4992,20,2025-04-01,Miscellaneous,16652.69,Miscellaneous expense for April 2025
4993,20,2025-05-01,Rent,367387.1,Rent expense for May 2025
4994,20,2025-05-01,Electricity,49402.48,Electricity expense for May 2025
4995,20,2025-05-01,Salaries,989104.43,Salaries expense for May 2025
4996,20,2025-05-01,Maintenance,24003.17,Maintenance expense for May 2025
4997,20,2025-05-01,Delivery,77770.31,Delivery expense for May 2025
4998,20,2025-05-01,Cleaning,14460.75,Cleaning expense for May 2025
4999,20,2025-05-01,Repairs,47039.13,Repairs expense for May 2025
5000,20,2025-05-01,Miscellaneous,5951.9,Miscellaneous expense for May 2025
5001,20,2025-06-01,Rent,157322.0,Rent expense for June 2025
5002,20,2025-06-01,Electricity,80753.47,Electricity expense for June 2025
5003,20,2025-06-01,Salaries,774534.98,Salaries expense for June 2025
5004,20,2025-06-01,Maintenance,37666.36,Maintenance expense for June 2025
5005,20,2025-06-01,Delivery,37424.27,Delivery expense for June 2025
5006,20,2025-06-01,Cleaning,11060.68,Cleaning expense for June 2025
5007,20,2025-06-01,Repairs,25723.43,Repairs expense for June 2025
5008,20,2025-06-01,Miscellaneous,4154.43,Miscellaneous expense for June 2025
5009,20,2025-07-01,Rent,206535.1,Rent expense for July 2025
5010,20,2025-07-01,Electricity,79121.06,Electricity expense for July 2025
5011,20,2025-07-01,Salaries,727585.44,Salaries expense for July 2025
5012,20,2025-07-01,Maintenance,43281.33,Maintenance expense for July 2025
5013,20,2025-07-01,Delivery,79098.43,Delivery expense for July 2025
5014,20,2025-07-01,Cleaning,22824.35,Cleaning expense for July 2025
5015,20,2025-07-01,Repairs,31585.45,Repairs expense for July 2025
5016,20,2025-07-01,Miscellaneous,3989.93,Miscellaneous expense for July 2025
5017,20,2025-08-01,Rent,333818.47,Rent expense for August 2025
5018,20,2025-08-01,Electricity,64412.54,Electricity expense for August 2025
5019,20,2025-08-01,Salaries,1037617.33,Salaries expense for August 2025
5020,20,2025-08-01,Maintenance,41436.17,Maintenance expense for August 2025
5021,20,2025-08-01,Delivery,58312.18,Delivery expense for August 2025
5022,20,2025-08-01,Cleaning,13798.56,Cleaning expense for August 2025
5023,20,2025-08-01,Repairs,5812.37,Repairs expense for August 2025
5024,20,2025-08-01,Miscellaneous,22585.32,Miscellaneous expense for August 2025
5025,20,2025-09-01,Rent,300179.72,Rent expense for September 2025
5026,20,2025-09-01,Electricity,40235.5,Electricity expense for September 2025
5027,20,2025-09-01,Salaries,860971.97,Salaries expense for September 2025
5028,20,2025-09-01,Maintenance,22160.99,Maintenance expense for September 2025
5029,20,2025-09-01,Delivery,54874.73,Delivery expense for September 2025
